1407.958	-16.041
1408.958	-16.054
1409.958	-16.066
1410.958	-16.078
1411.958	-16.09
1412.958	-16.101
1413.958	-16.112
1414.958	-16.123
1415.958	-16.134
1416.958	-16.145
1417.958	-16.155
1418.958	-16.165
1419.958	-16.175
1420.958	-16.185
1421.958	-16.195
1422.958	-16.204
1423.958	-16.213
1424.958	-16.222
1425.958	-16.23
1426.958	-16.239
1427.958	-16.247
1428.958	-16.255
1429.958	-16.263
1430.958	-16.27
1431.958	-16.277
1432.958	-16.285
1433.958	-16.291
1434.958	-16.298
1435.958	-16.304
1436.958	-16.31
1437.958	-16.316
1438.957	-16.322
1439.957	-16.328
1440.957	-16.333
1441.957	-16.338
1442.957	-16.343
1443.957	-16.347
1444.957	-16.352
1445.957	-16.356
1446.957	-16.36
1447.957	-16.353
1448.957	-16.345
1449.957	-16.338
1450.957	-16.331
1451.957	-16.323
1452.957	-16.316
1453.957	-16.309
1454.957	-16.301
1455.957	-16.294
1456.957	-16.286
1457.957	-16.279
1458.957	-16.272
1459.957	-16.264
1460.957	-16.257
1461.957	-16.249
1462.957	-16.242
1463.957	-16.234
1464.957	-16.227
1465.957	-16.219
1466.957	-16.212
1467.957	-16.204
1468.957	-16.197
1469.957	-16.189
1470.957	-16.182
1471.957	-16.174
1472.956	-16.166
1473.956	-16.159
1474.956	-16.151
1475.956	-16.144
1476.956	-16.136
1477.956	-16.128
1478.956	-16.121
1479.956	-16.113
1480.956	-16.106
1481.956	-16.098
1482.956	-16.09
1483.956	-16.083
1484.956	-16.075
1485.956	-16.067
1486.956	-16.06
1487.956	-16.052
1488.956	-16.044
1489.956	-16.036
1490.956	-16.029
1491.956	-16.021
1492.956	-16.013
1493.956	-16.005
1494.956	-15.998
1495.956	-15.99
1496.956	-15.982
1497.956	-15.977
1498.956	-15.975
1499.956	-15.973
1500.956	-15.971
1501.956	-15.969
1502.956	-15.967
