CHANGE_ID,REPORT_DATE,DATE_CLOSED,REPORTER,REQUEST,TABLES_AFFECTED,CODES_AFFECTED,COMMENT,ACTION
200647,22-6-2006,7-7-2006,OGP,Modify Bangladesh CRS information.,,,NaN,"For datum 6682, added remarks. For datum 6682, CRSs 4682 and 3106 and tfm 15779, modified information source."
2009039,6-6-2009,7-6-2009,OGP,Correct name of Spain Canary Island tfm,,4084,NaN,"For tfm 4084, corrected name to accord with source and target CRSs."
2009042,20-6-2009,1-7-2009,OGP,Amend transformation unknown accuracy data.,,1469,NaN,"For tfm 1469, amended tfm accuracy value from 999 (unknown) to 15m."
2009043,20-6-2009,30-3-2010,OGP,Add missing transformation accuracy value,,1559,NaN,"For tfm 1559, added tfm accuracy value."
2009044,21-6-2009,29-7-2009,OGP,Correct/add Guam data,,,NaN,"Added naming system 1026, proj 4325 and projCRS 4414. For CRS 4152, added Guam-specific aliases and in remarks deleted spurious "" character. For datum 6152, CRSs 4956-57 and tfm 1068 added Guam-specific aliases. For tfm 1070, corrected name to follow EPSG naming convention. For CRSs 4675 and 3993, added remarks regarding replacement. For area 1337, amended area of use description (corrected Virgin Islands text) and bounding box longitudes, added remarks."
2009046,26-6-2009,1-7-2009,OGP,Amend Area of Use of Netherlands data,,,NaN,"Amended definition of area ""Netherlands - onshore"" to include near-shore zone. Associated this area with coord. transformations 1044-47 and 1050-51."
2009047,28-6-2009,30-6-2009,OGP,Correct DR Congo Katanga data,,,NaN,Deprecated proj 3980 and projCRS 3985; added replacements 4416 and 4415.
2011106,11-11-2011,31-7-2012,OGP,Update bin grid transformation method and examples,,,NaN,"Amended axes 9920-21, datum 9315, CRS 5818; method 9666 and tfm 15744. Deprecated UoMs 9204-11 and added replacement 1024. Deprecated CSs 6508 and 6511 and added replacements 1033-34. Added CRS 5859; method 1049; tfm 5860."
2011111,29-11-2011,18-4-2012,OGP,Add Algerian data,,,NaN,"Added area 3917, naming system 1036 and tfms 5630 and 5660. For tfm 8562, in remarks amended value for dX. For datum 6307 and CRS 4307, changed area code from 3213 to 1026. For proj 18022, added remarks. For CRSs 30730-32, changed area code from 1736-38 to 3952-54 respectively. For CRS 30791, changed name and added Algeria aliases. For CRS 30792, changed name, added Algeria aliases and supplemented remarks."
2011114,31-12-2011,21-1-2012,OGP,Correct US Alaska areas,,4399,NaN,"For CRS 4399, changed area code from 3482 (deprecated) to 3372 (valid)."
2012004,6-1-2012,21-1-2012,OGP,Amend Asia areas,,,NaN,"Added areas 3943, 3955-68, 3977 and 3982. For areas 1351, 1466, 1698-1702, 1749 and 3662-63, amended description. For areas 1467, 1690, 1851, 2780, 2951-55, 3389 and 3591, amended name and description. For CRS 20499 and tfm 1110, changed area code from 1040 to 3943. For CRS 3375 and proj 19895, changed area code from 1690 to 3955. For CRS 3892, changed area code from 3389 to 3956. For CRSs 3097-3101, changed area code from 2951-55 to 3959-63. For tfms 15483-44, changed area code from 1129 to 3957. For proj 19915, changed area code from 1257 to 3332. For CRS 3825, changed area code from 3591 to 3653. For CRS 3828 and tfm 15487, changed area code from 3562 to 3982. For proj 19977 and tfm 1190, changed area code from 1206 to 3303. For proj 19907 and tfm 15871, changed area code from 1124 to 3625. For tfms 1055-56, changed area code from 1136 to 3267. For CRS 3376, changed area code from 1851 to 3977."
2012005,7-1-2012,21-1-2012,OGP,Amend Africa areas,,,NaN,"For areas 1479-82 and 1736-38, added 'onshore' to name and description. Added areas 3941 and 3949-54. For CRSs 3199-3203, changed area code from 1478-81 to 3941 and 3949-51. For tfm 15791, changed area code from 3179 to 3180."
2012006,11-1-2012,21-1-2012,OGP,Amend Indonesia areas,,,NaN,"Added areas 3975-76, 3978-81 and 3983-91. For areas 3510-23, added 'onshore' to name and amended description (impacts CRSs 23831-44). For CRSs 23830, 23845-52 and 23887-94, changed area code."
2012007,11-1-2012,21-1-2012,OGP,Amend Australasia areas,,,NaN,"Added areas 3970-74, 3992, 4004, 4014, 4017 and 4021 and CRS 5700. For area 3285, amended name. For areas 1282 2899-2906, 2936-40 and 2942-46, amended description. For areas 2907-08, 2910-14, 2919-22, 2928 and 2930, amended description and remarks. For areas 1282, 1502 and 1504, amended name and description. For area 2947, amended name and description. For areas 2915, 2917-18, 2923, 2925-26 and 2931, corrected remarks. For datum 5112 and CRS 5712, changed area code from 1282 to 2947. For CRSs 27258-60, changed area code from 1502-04 to 3970-72. For proj 19917 and 19970 and CRSs 2193 and 27200, changed area code from 3285 to 3973. For datum 1039, CRS 4440 and tfm 4459, changed area code from 3285 to 1125. Deprecated areas 1556 and 2929, proj 17348 and 17448 and projCRSs 20248, 20348, 20357-58 and 28348."
2012009,14-1-2012,24-3-2012,OGP,Add Australia Ausgeoid09 data,,,NaN,"Added method 1048 and transformations 5656-57. For tfms 10035-64 and 10066-83, changed status from valid to replaced. Deprecated tfm 10065."
200531,17-6-2005,17-6-2005,OGP,Correct Cameroon projCRS name.,,2214,NaN,Deprecated projCRS 2214; added replacement 3119.
200533,1-7-2005,1-7-2005,OGP,Correct Trinidad CRS area of use.,,,NaN,"For Trinidad geogCRS 4302 and projCRSs 2314 and 30200, changed area code from 1322 (Tobago) to 1339 (Trinidad)."
200535,28-7-2005,29-9-2005,OGP,Add Ireland to area of use of ETRS89 and ETRS89 as alias to IRENET95.,,,NaN,Aliases added to CRSs 4942-43.
200537,7-8-2005,14-8-2005,OGP,Add further precision to Clarke's unit conversion.,,,NaN,"For Unit 9005, Clarke's foot, added one further significant figure to factor b (changing 0.304797265 to 0.3047972654). Changed factor b values for Units 9037-39 accordingly. Amended remarks for ellipsoid 7007 to included amended ratio for Clarke's foot."
200542,26-8-2005,2-9-2005,OGP,Correct Bangladesh transformation.,,15700,NaN,"Deprecated tfm 15700, added replacement 15779."
200546,1-9-2005,30-9-2005,OGP,Update obsolete url.,,,NaN,"For Area 2833-50, Datum 6133 6135 6162 6165-66 6170-71 6190 6194 6221 6224 6236 6251 6255 6257 6263 6295 6309 6322 6326 6663-65 6674-75; CRSs 2096-98 3032-35 3038-51 3300 4133 4162 4166 4190 4960-61 4974-75 4978 4988-89 25884 31300 31370, Coord Operation 1278-79 1304-06 1331-35 1463-64 1558 1565-66 1568 1593 1596 1701 1751 1849 1885-88 1895 1897 1965 10035 15750-52 18203-04 19938-39 19961 19985-86 19992-94 and UoM 9005 9037-39 9112-14, updated information source field entry. For CRSs 4190, 4960-61 also changed alias remarks field entry from obsolete URL to ""see information source""."
2005472,12-9-2005,4-8-2006,OGP,Add Faroes data.,,,NaN,"Added datum 6753, geogCRS 4753, proj 19870 and 19877, projCRS 3144-45 and 3173. For datum 6741, geogCRS 4741 and projCRS 3374 added supersession remarks."
200549,12-9-2005,12-9-2005,OGP,Update info source.,,,NaN,"For conversions 15500-67, changed info source from EPSG GN7 to GN7-2."
200551,19-9-2005,19-9-2005,OGP,Amend Libya tfm remarks.,,1863,NaN,"Deleted ""Used by Saga in Mabruk blocks A and B"" from remarks field."
200555,29-9-2005,30-9-2005,OGP,Update WGS 84 definition.,,6326,NaN,"For datum 6326 added reference to G1150 realisation by (i) in Origin Description replacing ""... and a further 0.2m on 29/1/1997 [WGS 84 (G873)] since when they have been retained within 10cm of the then current ITRF"" with ""... a further 0.2m on 29/1/1997 [WGS 84 (G873)] and a further 0.06m on 20/1/2002 [WGS 84 (G1150)]"", (ii) in Remarks, replacing ""... WGS 84 (G730) and WGS 84 (G873)"" with ""... WGS 84 (G730), WGS 84 (G873) and WGS 84 (G1150). Since 1997, WGS 84 has been maintained within 10cm of the then current ITRF"", and (iii) in Info Source, updated url to include G1150 addendum at http://gis-lab.info/docs/nima-tr8350.2-addendum.pdf."
200556,29-9-2005,30-9-2005,OGP,Correct transformation name.,,6326,NaN,"For tfm 10084, in name changed  ""EGM"" to ""EGM96""."
200558,11-10-2005,7-4-2006,OGP,Add Mauritania data.,,,NaN,"Deprecated datum 6681, geogCRS 4681, projCRSs 3103-05, tfms 10095-97. Added"
,,,,,,,,
,,, conversions,,,,,
,,,,,,,,
,,,,,,,,
200571,28-10-2005,23-11-2005,OGP,Correct Reunion duplicate tfm version.,,,NaN,Deprecated tfm 19111. For tfm 15751
200577,5-12-2005,5-12-2005,OGP,Correct scope for Katanga CRS.,,4695,NaN,"Changed scope from ""Horizontal component of 3D system"" to ""Geodetic survey""."
2005821,18-12-2005,2-2-2006,OGP,Correct Cameroon transformation.,,1902,NaN,Added transformation version.
200583,30-12-2005,9-2-2006,OGP,Correct datum origin details.,,,NaN,"For datum 6236, in origin description corrected name of fundamental point from ""Doula base"" to ""Douala base"". For datum 6236, in origin description corrected name of fundamental point from ""Herat North"" to ""Hu Tzu Shan"". For datum 6674, changed datum epoch from 1995 to 2000."
200584,30-12-2005,17-2-2006,OGP,Correct Brazil Chua data.,,,NaN,"For tfm 1131, corrected NGA alias from ""Chua Asro"" to ""Chua Astro to WGS 84 (1)"". For datum 6224 and CRS 4224, changed area to code 3356. For datum 6224, changed scope from topographic mapping to geodetic survey."
200585,30-12-2005,30-12-2005,OGP,Add NGA TR8350.2 names as aliases for Portugal data.,,,NaN,"For each of datums 6182 and 6616, CRSs 4182 and 4616 and transformation 1965, added two US DMA/NIMA/NGA alternative identifiers as aliases, with alias remarks. For projCRSs 2188 and 2943, added US DMA/NIMA/NGA alternative identifier as alias, with alias remarks. For tfm 1887 amended existing US DMA/NIMA/NGA alternative identifier from ""Observatario Meteorologico to WGS 84"" to ""Observatorio Meteorologico 1939 to WGS 84 (1)"" and added remarks; added second US DMA/NIMA/NGA alternative identifier ""Observatorio 1966 to WGS 84 (1)"" with remarks."
200588,30-12-2005,16-1-2006,OGP,Harmonise geogCRS/datum area definitions.,,,NaN,"For area 1264, added Isle of Man to name; changed CRS code 7405 area code from 1264 to 2792; changed datum code from 1264 to 2801. For CRS 5757, changed area code from 1109 to 2829. For datum 6140, changed area code from 1336 to 2784. For datum 6307, changed area code from 1026 to 1365. For datum 5109, changed area code from 1172 to 1275. For datum 5103, changed area code from 1325 to 1730. For datum 5110, changed area code from 1044 to 1347. For datum 6278, changed area code from 1354 to 1264. For CRS 4299, changed area code from 1125 to 1305. For CRS 4820, changed area code from 1295 to 1360."
200601,2-1-2006,2-1-2006,OGP,Correct Australian transformation remarks.,,,NaN,"For tfms 1458 1460, in remarks updated cross reference to higher accuracy tfm from variant 10 code 1596 to variant 11 code 1803. For tfm 1594, in remarks updated cross reference to higher accuracy tfm from variant 6 code 1506 to variant 11 code 1803. For tfm1595, in remarks updated cross reference to higher accuracy tfm from variant 7 code 1507 to variant 11 code 1803. For tfm 1596, in remarks deleted ""In Victoria replaces AGD66 to GDA95 (5) (code 1464)."" For tfm 1803, in remarks deleted ""Variant 10 (1596) replaced #5 (1464)."" For tfm 1278-80, 1458-60, 1507, 1594-95 and 1803-04 Information Source URL updated to http://www.icsm.gov.au/gda."
2006021,3-2-2006,3-2-2006,OGP,Amend HARNS tfm accuracies.,,1069,NaN,"For tfm 1069, changed tfm accuracy from 1m to 5m."
200603,10-1-2006,26-1-2006,OGP,Add Barbados transformation.,,,NaN,"Added tfm 15793. For datums 6212 6600 6603 and 6607, added station name to datum origin."
200606,26-1-2006,3-2-2006,OGP,Harmonise abbreviation for saint in CRS names.,,,NaN,"For projCRSs 2005-07 and tfm 1959, changed name and alias from ""St  …"" to ""St.  …"" (i.e. inserted a ""."" in abbrevation). For datum 6638 and tfm 1923, changed alias from ""St  …"" to ""St.  …"". For projCRS 2987, added alias."
200608,26-1-2006,30-1-2006,OGP,Correct information source entry.,,,NaN,"For datum 6176 and CRS 4176, changed information source from ISO 19127 to EPSG."
200609,26-1-2006,30-1-2006,OGP,Correct Bahrain and Qatar area of use.,,1272,NaN,"For area 1272, added Bahrain. For tfm 1536, changed area code from 1346 to 2406."
20061,26-1-2006,30-1-2006,OGP,Correct Netherlands compound CRS.,,7408,NaN,Deprecated compound CRS 7408; added replacement 7415.
200613,30-1-2006,9-2-2006,OGP,Correct French Polynesia tfms; add data.,,,NaN,"Deprecate tfms 15766-67, added replacements 15832-33. Added tfms 15783 and 15847. Added aliases to datums 6639 6690 CRSs 4639 4690."
200617,10-2-2006,10-2-2006,OGP,Add Niger tfm.,,1839,NaN,"Added tfm 15849. For tfm 1839, added accuracy information to scope, added remarks."
2006251,14-3-2006,31-7-2006,OGP,Check Malaysia Kertau name/epoch,,,NaN,"For datum 6245, CRSs 4245, 24500 24547-48, amended name and added aliases and info source. For datum 6245 also added remarks. For tfm 1158 amended name and added aliases. Deprecated proj 19935 and projCRS 24571. Added UoM 9099 and 9300-03, ellipsoid 7056, datum 6751, geogCRS 4751, proj 19871-2, CS 4410, projCRSs 3167-68, tfms 15896 and 8659."
2006252,14-3-2006,21-9-2006,OGP,Check Malaysia Timbalai name/epoch,,,NaN,"Added aliases to datum 6298, CRSs 4298, 29873 29849-50 and tfms 1228 1592 1615 1852. For datum 6298 also added remarks regarding 1968 extension. For CRS 29871, in remarks added cross-reference to 29872. For CRS 29872, amended scope. For CRS 29873, amended scope and remarks. For tfm 1592, deleted remarks. For tfm 1615, amended remarks."
2006253,14-3-2006,7-4-2006,OGP,Add Malaysia GDM2000 CRS data,,1151,NaN,"Added areas 3376-84, datum 6742, conversions 15578-79, proj19885-95; CRSs 4742 4920-21 3375-85. For area 1151, in area of use changed Peninsula Malaya to Peninsula Malaysia."
200651,22-6-2006,30-7-2006,OGP,Review Vanuatu data,,,NaN,"For datums 6714 and 6730, added alias and remarks. For CRSs 4714 and 4730, added alias. For areas 1249 and 3194, added Epi, Paama and Shepherd to area of use."
2006592,12-7-2006,4-8-2006,OGP,Review duplication of Gauss-Kruger projection zones,,,NaN,"Deprecated projections 16171-16193 (odd numbers only) and 16361-16399 (odd numbers only). For projections 16071-16093 (odd numbers only) and 16261-16299 (odd numbers only), amended cross-referencing remarks. For projections 16301-60, changed name, added previous name as alias, amended remarks. For projCRSs 2319-2325 (odd numbers only), 2370-2390 (even), 2422-2442 (even), 2582-98 (even), 2601-2639 (odd), 2699-2735 (odd), 2739-57 (odd), changed projection code."
200664,29-7-2006,30-7-2006,OGP,Amend area of use to include Galapagos.,,,NaN,"For areas 2028-31, added Galapagos to area of use."
200671,10-8-2006,10-8-2006,OGP,Add aliases to US HARN projCRSs,,,NaN,"For projCRSs 3311 and 3358-65, added HPGN alias."
200672,10-8-2006,24-8-2006,OGP,"Add aliases to US Maine, Michigan and Texas projCRSs",,,NaN,"For projCRSs 3075-79 and 3081-85, added alias. For projCRSs 3072-74, added remarks to alias. For projCRS 3081, in remarks corrected abbreviation TCMS."
2006721,10-8-2006,25-8-2006,OGP,Add alias to Congo datum,,6697,NaN,"For datum 6697, added alias."
200673,10-8-2006,9-1-2007,OGP,Harmonise RSO abbreviations,,,NaN,"For projCRSs 3167-68 and 29871-73, in CRS name and alias changed R.S.O. to RSO. For proj 19956-58, in alias changed R.S.O. to RSO. For proj 19871-72 added alias. For projCRS 3376, in remarks changed 1968 to 1948. For projCRSs 3375-76, 3167-68 and 29873 added supersession cross-references. For geogCRS 4751, deleted entry in change field."
200676,16-8-2006,18-8-2006,OGP,Correct Mozambique data remarks,,,NaN,"For tfms 1297-1301, in remarks changed Moznet to Tete."
200682,24-8-2006,24-8-2006,OGP,Remove incorrect remarks from WGS72 datum record,,,NaN,"For datums 6322 and 6324, removed remarks for projCRS codes."
2006851,22-9-2006,3-10-2006,OGP,Correct China Hong Kong CRS,,3366,NaN,Deprecated projCRS 3366. Added CS 4502 and replacement CRS 3407.
2006852,26-9-2006,26-9-2006,OGP,Clarify Namibia CRS units,,29333,NaN,"For projCRS 29333, added remarks regarding ellipsoid unit conversion."
200689,5-10-2006,3-1-2007,OGP,Ensure transformation names following naming convention,,,NaN,"For tfms 1035, 1260, 1262, 1264-66, 1755-62, 1765, 1881-84, 1935-43, 1991, 5400, 5402-08, 5412-14, 15744 and 15747, added variant to tfm name. For tfm 1756, added variant to tfm name and alias. For tfms 1071-72, 1516 and 10087-88, added variant to alias. For tfm 1131, deleted variant from alias. For tfm 1311, transposed tfm name and alias. For tfm 1314, deleted Petroleum and added variant to tfm name, added previous name as alias. For deprecated tfm 8646, version added. For tfms 1158, 1444, 1887-88, 1965, 15794-96, 15798-99, 15801, 15803, 15805, 15807-11, 15813-14, 1586-20, 15822-23 and 15842, deleted variant number from NGA alias. For tfm 1965 amended remarks for alias 3112."
2006892,13-10-2006,20-1-2007,OGP,Add ITRF2005.,,4919,NaN,"Added datum 6896, CRS 4896, tfm 15698. For datums 6647-6653, amended name and added previous name as alias. For datums 6654-55, in name changed IERS to International. For datum 6656, in name changed IERS to International, added supersession remarks. For CRS 4919, added supersession remarks, changed area code from 2830 to 1262."
