CHANGE_ID,REPORT_DATE,DATE_CLOSED,REPORTER,REQUEST,TABLES_AFFECTED,CODES_AFFECTED,COMMENT,ACTION
1997.46,11-10-1997,13-11-1997,Melita Kennedy; ESRI,Correct spelling,HorizCS,24821,,"Change part of area of use description from ""Surinam"" to ""Suriname"""
1997.47,11-10-1997,13-11-1997,Melita Kennedy; ESRI,Correct EPSG name,Trf_nonpoly  Geod_trf,1273  8182,,"Change EPSG name from ""HD72 to ERTS89 (1)"" to ""HD72 to ETRS89 (1)"""
1997.48,11-10-1997,13-11-1997,Melita Kennedy; ESRI,Check Schwarzeck to WGS84 transformations,Trf_nonpoly,1226  1271,No change made to non-polynomial transformation 1226.,In non-polynomial transformation 1271 parameter 3 (dZ) changed from 255.81 to -255.81 metres.  Note added to remarks re units.
1997.49,11-10-1997,13-11-1997,Melita Kennedy; ESRI,Amplify area of use description,Trf_nonpoly  HorizCS,12601  12602  13901  13902  26705  26706  26731  26733,,Extend area of use description to sub-state level.
1997.5,11-10-1997,13-11-1997,Melita Kennedy; ESRI,Correct abbreviation in area of use description,Trf_nonpoly  HorizCS,14801  14802  14831  14832  26752  32152  32153,,"Correct abbreviation for minute of arc from ""mm"" to ""m""."
1997.52,23-10-1997,13-11-1997,EPSG,Add vertical offset to transformation table,Trf_method,,,Added transformation method 9616; added transformation method field to V_offsets query.
1997.53,23-10-1997,16-04-1998,EPSG,Correct font problems in formulae,Trf_method,,The formulae are available as a Word v7 document which includes symbol font.  Access v2 does not allow multiple fonts in one field.  The fomulae have been modified with symbols changed to letters.,Link web readme file to downloadable Word document.
1997.54,23-10-1997,13-11-1997,EPSG,Add compound CS table,CompndCS,,,New table CMPD_CS added; COMPOUND query in v3 renamed CMPD_TRF in v4; new query CMPD_CS added.
1997.55,23-10-1997,13-11-1997,Andrew Ruffhead; UK Military Survey,Correct the ellipsoid for ETRS89 datum,Geod_Datum,6258,Because the two ellipsoids are nearly identical this change whilst being correct has no practical consequence.,Change ellipsoid reference from 7030 to 7019.
1997.56,13-11-1997,16-04-1998,Roger Lott; BP,Add ISO format for degrees minutes seconds,Angle_unit,,Not adopted because (a) requires values to be held as text string rather than number and (b) not clear whether latitude and longitude can be given in separate fields.,None.
1997.57,13-11-1997,13-11-1997,EPSG,Delete unnecessary abbreviations,Horiz_CS,21891-4,Abbreviations were identical to EPSG name,In 21891 to 21894 retain abbreviations; replace names which were identical text to abbreviation with new name.
1997.58,13-11-1997,13-11-1997,EPSG,Delete unnecessary abbreviations,Horiz_CS,22032  22033,EPSG name is less than 25 characters,Delete unnecessary abbreviations in 22032 and 22033.
1997.59,13-11-1997,13-11-1997,EPSG,Add necessary abbreviations,Horiz_CS,20437-9,EPSG name is greater than 24 characters,Add abbreviation.
1997.6,13-11-1997,13-11-1997,EPSG,Correct hemisphere for longitude of origin,Trf_nonpoly,19932,,Change longitude of origin from 66.3 to -66.3 sexagesimal degrees.
1997.611,13-11-1997,13-11-1997,EPSG,Amend formula reference for Hotine Oblique Mercator,Trf_method,9812,POSC documentation and formula expand USGS formula fo global application.,Formulas and example added.  Information source changed from reference of USGS publication publication 1395 to formulas as modified by EPSG/POSC.
1997.612,13-11-1997,13-11-1997,EPSG,Check Swiss coordinate systems,Trf_nonpoly  HorizCS,19922  19923  21790 21791 31800,Value of origin for trf_non-poly 19922 of 46d 57m 07.89s N 7d 26m 22.335s E given in Bollinger 1967 has not been used by the Swiss mapping agencies who have retained the earlier value of 46d 57m 08.866s N 7d 26m 22.5s E.,HorizCS 31800 (Bern 1938 / Swiss New) deleted; HorizCS 21791  referred to trf 19922 rather from 19923; trf 19922 and 19923 changed from method 9814 to 9815 with parameters 3-5 and remarks added; parameters 1 and 2 for trf 19922 corrected (see comment).
1997.613,13-11-1997,13-11-1997,EPSG,Check Madagascar coordinate systems,Tfm_nonpolynomial,19911,,Changed transformation method from 9813 to 9815; added parameter 4 and remarks.
1997.62,12-11-1997,20-10-1999,Stephan Nebiker; ETH Zurich,Add new Swiss coordinate systems,,6217  4217  21790-91  5108,,Replace g_datum 6217  geogCS 4217  projCS 21790-91 v_datum 5108  vertCS 5708 by 6149  4149  21780-1  5127  5728 respectively.  Add g_datum 6150-1  geogCS 4150-51  proj 19950  projCS 256  v_datum 5128  vertCS 5729  non-poly_tfm 1508-11  geod_tfm 8455-9.
1997.63,04-12-1997,08-12-1997,Nick Hoffman; BHP,Adopt Accessv7,,,"There is no backward compatibility between Access versions 2, 7 and 8.  However as both v7 and v8 can import v2 of the EPSG db without problem we intend to retain v2 for the time being.",Replied to requestor
1997.64,10-12-1997,12-03-1998,Hans Kremer; Chevron,Add miscellaneous geodetic datums,,,Insufficient justification provided.,Requestor asked to provide full coordinate system information.
1997.65,17-12-1997,11-11-1998,Simon-Pierre Cadieux; Formatek,Add ISO country code to CS tables,,,Use the Area table to map ISO codes to country.  Reports accept country name input.,None.
1998.01,06-01-1998,12-03-1998,Dalius Radis; HNIT-Baltic geoinfoServisas,Add Lithunian coordinate systems,Geod_Datum  HorizCS  Trf_nonpoly  Trf_path  Geod_trf,,,Added geodetic datum 6126; geogCS 4126; projection 19934; projCS 2600; non-polynomial transformations1274 & 1283; geodetic transformations 8197 & 8198.
1998.02,08-01-1998,11-11-1998,Tim Magee; Maersk,Add reporting by country facility,,,,Reports by area for GeogCS  ProjCS  and Geocentric Transformations added.
1998.03,14-02-1998,12-03-1998,Blair Parker; Crazy Mountain Joint Venture,Add Gunter's chain,UOM_length,,Gunter's chain is a measuring tool not a unit.,Add length units 9033-9035 US survey chain US survey link and US survey mile
1998.04,19-02-1998,16-04-1998,Alan Haugh; Hydrosearch,Check geodetic transformation for Indian 1975 datum,Tfm_nonpoly,1154,The values for the transformation from DMA TR8350.2 version of 1987 have not been included as it is not clear to which coordinate system these apply.  See also change record 98.05.,Amended source information for non-polynomial transformation 1154.
1998.05,27-02-1998,16-04-1998,Melita Kennedy; ESRI,Add NIMA TR8350.2 revision 3 geodetic datum transformations,Geod_trf  Trf_nonpoly,,,Added  non-polynomial transformations1284-1294 and 1304-1306; geodetic transformations 8199-8211 and 8226-8228.
1998.06,27-02-1998,30-06-1998,Melita Kennedy; ESRI,Add counties to US SPCS area of use,Tfm_nonpoly  HorizCS,,To be considered during mid-98.,Added Area_use 277-406
1998.07,11-03-1998,11-11-1998,Alexandra Garnier; Istar,Add old Spanish systems,Ellipsoid Geod_Datum  HorizCS  Trf_nonpoly  Trf_path  Geod_trf,7028,,Added Geod_datum 6903; GeogCS 4903 and ProjCS 300; transformation method 9617; polynomial transformations 1001-1003 and geodetic transfprmations 8238-8241.  Changed ellipsoid semi-major axis from 6378297 given by Strasser to 6378298.3 as used in Spain.
1998.08,24-03-1998,01-04-1998,EPSG,Version 4.0 release,,,,
1998.09,30-03-1998,16-04-1998,Peter Ladstaetter; Siemens-Nixdorf,Use EPSG data in OGC well known text representation,,,,Readme file reworded.
1998.101,06-04-1998,16-04-1998,Chris Pryce; Shell,Add Trinidad datum transformations,Trf_nonpoly  Geod_trf,,,Added  non-polynomial transformations1295-1296; geodetic transformations 8212-8213.
1998.102,16-04-1998,16-04-1998,EPSG,Add Trinidad datum transformations from older edition of DMA TR8350.2,Trf_nonpoly  Geod_trf,1192  8092,EPSG believes that the values for the Naparima to WGS 84 transformation from DMA TR8350.2 versions of 1991-97 contain a blunder.  However we believe that the values from the 1987 edition exclude this blunder.,Added  non-polynomial transformation 1307; geodetic transformation 8229.  Added cautionary note to non-polynomial transformation 1192 and geodetic transformation 8092.
1998.11,10-04-1998,16-04-1998,Melita Kennedy; ESRI,Check Pulkovo 1942 geodetic transformations,Trf_nonpoly,1245  1275  1287-1293,The offset in names of single step geod_trf and their trf_nonpoly names has caused confusion.  To resolve this all non_polt transformation names will adopt their single step geod_trf name. There may be gaps in the sequencing of trf_nonpoly names.,For trf_nonpoly 1245 and 1275 ED50 to WGS 84 (x); x increased by 2.  For 1287-1293 Pulkovo 1942 to WGS 84 (y); y increased by 1.
1998.111,14-04-1998,16-04-1998,Jim Cain; Western Geophysical,Add Kazakstan Caspian geodetic transformation,Trf_nonpoly  Geod_trf,,,Added  non-polynomial transformation 1303; geodetic transformation 8225.
1998.12,14-04-1998,16-04-1998,Simon-Pierre Cadieux; Formatek,Check ellipsoid parameters,Ellipsoid,7011,"In version 4.0 ellipsoid table issued with 1/f values having inappropriate precision.  In version 4.1 a precision of 5 decimal places, as v3.2, re-instated.",Change 7011 second parameter from inverse flattening value of 293.46602... to semi-minor axis value of 6356515.0 m.
1998.13,15-04-1998,16-04-1998,Simon-Pierre Cadieux; Formatek,Correct name,Geod_trf,8198,,"EPSG_name corrected from ""LKS94 to WGS84 (1)"" to ""LKS94 to WGS 84 (1)"".
          LKS94 to WGS84 (1)"
1998.14,14-04-1998,16-04-1998,Roger Lott; BP,Add Mozambique CS and transformations,Geod_Datum  HorizCS  Trf_nonpoly  Geod_trf,,,Added geodetic datums 6127-6130; geogCS 41227-4130; projCS 2736 2737 3036 & 3037;  non-polynomial transformations 1297-1302; geodetic transformations 8214-8224; vertical datum 5121; vertCS 5722.
1998.15,08-05-1998,30-06-1998,Richard Wylde; SIMA Consultancy,Check NIMA Algeria datum transformations,Trf_non-poly,1255  8158,NIMA advise that the published transformation parameter values are consistent with the data used in their derivation.  However EPSG believes that the data for non-polynomial transformation 1253 contains a blunder.,Cautionary note added to DMA Voirol Unifie 1960 to WGS 84 non-polynomial transformation 1255 and geodetic transformation 8158.
1998.16,18-05-1998,18-05-1998,Roel Nicolai; Shell,Minor change to text describing formula,Trf_method,9606,Change applies to text; the formula is unchanged.,Added phrase in 3rd paragraph to clarify convention common in E&P practice.
1998.17,03-06-1998,30-06-1998,Andreas Kasparz; FEZ Potsdam.,Add DHDN to WGS 84 geodetic transformation.,Trf_nonpoly  Geod_trf,,Also added Pulkovo 1942 to WGS 84 for former East Germany.,Added non-polynomial transformations 1309 1310; transformation paths 8633-8636 and geodetic transformations 8233-8236.
1998.18,03-06-1998,30-06-1998,Andreas Kasparz; FEZ Potsdam.,Amend codes to long integer.,All,,EPSG codes can all be accomodated with a short integer.  EPSG will therefore not change its database declarations.   User-defined extensions to the EPSG list can be accomodated by users declaring all code fields as long integer.,
1998.19,03-06-1998,30-06-1998,Andreas Kasparz; FEZ Potsdam.,Extend ProjCS zones based on Pulkovo 1942 GeogCS.,HorizCS,,,Added non-polynomial transformations 16202 16203 16302 16303 and projCS 28402 28403 28462 28463.
1998.2,30-06-1998,30-06-1998,EPSG,Correct NADCON entries,Trf_non-poly,1241  1243,,Moved file names from remarks tp parameter fields.
1998.201,30-06-1998,30-06-1998,EPSG,Delete erroneous NADCON WGS84 entries.,Trf_nonpoly  Trf_path  Geod_trf,1242  1244  8145  8147  8545  8547,,Records deleted.
1998.203,30-06-1998,30-06-1998,EPSG,Add NAD83 to ITRF,Trf_nonpoly  Trf_path  Geod_trf,,WGS 84 considered coincident with ITRF for E&P purposes.,"Added non-polynomial transformation 1308, transformation path 8630-8632 and geodetic transformation 8230-8232."
1998.21,30-06-1998,30-06-1998,EPSG,Add Common Offshore transformation,Trf_nonpoly  Trf_path  Geod_trf,,,"Added non-polynomial transformation 1311, transformation path 8637 and geodetic transformation 8237."
1998.22,21-07-1998,11-11-1998,Melita Kennedy; ESRI,Check Michigan State Plane units,Ellipsoid  HorizCS  Trf_nonpoly  UOM_length,7009  9004  12101-3  12111-3  26801-3  26811-3,,Changed units for Clarke 1866 Michigan ellipsoid and all six NAD27 Michigan State Plane zones from Modified American foot to US Survey Foot.  Deleted Modified American foot.
1998.23,29-09-1998,29-09-1998,EPSG,Version 4.1 release,,,,Version 4.1 release.
1998.24,29-09-1998,11-11-1998,Jean-Patrick Girbig; Petroconsultants,Add Tunisia Mining Grid,Trf_method  HorizCS  Trf_nonpoly  UOM_length,,,Added length unit 9036; transformation method 9816; non-polynomial transformation 19927; geogCS 4816; projCS 22300.
1998.25,09-10-1998,11-11-1998,EPSG,Add Angola ProjCSs and transformations,Trf_nonpoly  Geod_trf   Trf_nonpoly  HorizCS,,,Added non-polynomial transformations 16611-12 and 1317-1330; HorizCS 22091-92; Geodetic transformations 8249-8662.
1998.26,10-10-1998,11-11-1998,EPSG,Correct source GeogCS code in ProjCS report,,,,New reports included in v4.2.
1998.27,13-10-1998,22-04-1999,Henri Dupuy; Woodside Petroleum.,Add Mauritania information,,,Insufficient information provided.,Referred to reporter.
1998.28,16-10-1998,11-11-1998,EPSG,Change Common Offshore transformation name,Geod_trf,8237  8238,Geod_trf name changed from that of non-poly_trf abbreviation to non-poly_trf name.,Delete geod_trf 8237 and replace by 8238 retaining same path to non-poly_trf 1311.
1998.29,02-11-1998,11-11-1998,Nadine Delisle; HMR,Check South Africa and Namibia ProjCS,,,No problem dentified.,Informed reporter.
1998.3,02-01-1998,11-11-1998,Nadine Delisle; HMR,Correct datum for ProjCS NAD83 / North Carolina,HorizCS,26719,,Correct source GeogCS from 4267 to 4269.
1998.31,06-11-1998,11-11-1998,EPSG,Add Iran Final Datum 1958,Geod_Datum  HorizCS,,,Added Geod_datum 6132; GeogCS 4132 and ProjCS 3200.
1998.32,06-11-1998,11-11-1998,Peter Laskowski; Intergraph,Increase ellipsoid parameter precision,Ellipsoid,7019  7030-7033  7036,5 decimal places in 1/f allows computation of semi-minor axis to better than 0.5mm.,Precision of 1/f increased from 5 decimal places to original publication precision.
1998.321,06-11-1998,22-04-1999,Peter Laskowski; Intergraph,Increase ellipsoid parameter precision,Ellipsoid,7001-2  7004-6,5 decimal places in 1/f allows computation of semi-minor axis to better than 0.5mm.,Precision of 1/f increased from 5 decimal places to original publication precision.
1998.33,06-11-1998,11-11-1998,Peter Laskowski; Intergraph,Expand ellipsoid second defining parameter types,Ellipsoid,,EPSG/POSC will retain the three geometric parameters a b and 1/f; the computation of other geometric parameters required for transformations is best left for the application; the introduction of physical parameters introduces unnecessary complexity.,Informed reporter.
1998.34,06-11-1998,22-04-1999,Peter Laskowski; Intergraph,Store original ellipsoid unit definitions,Ellipsoid,7001  7004  7008,,Added original definition as remarks to 7001 7004 and 7008; added 7042.
1998.35,06-11-1998,22-04-1999,Richard Wylde; SIMA Consultancy,Add TM offset from UTM and associated CS,HorizCS  Trf_nonpoly,,,Added non-polynomial transformations 16400 16405 16506 16611 16612 16636;  horizCS 3176 22091 22092 23090 23095 32766.
1998.361,06-11-1998,19-11-1998,Richard Wylde; SIMA Consultancy,Check Petroconsultants country codes,Area,10  40  62  93  97  105  224  242  271,,Changed Petroconsultants codes for Area_IDs 10(8190>6190) 40(6610>6510) 62(8220>6220) 93(5520>6520) 97(8080>8680) 105(6230>6430) 242(8230>6230) and 271(3360>3370). Added Petroconsultants code 6600 for Area_ID 274.
1998.362,06-11-1998,19-11-1998,Richard Wylde; SIMA Consultancy,Check ISO area codes,Area,26 141 263,,Changed ISO A3 codes for Area_IDs 26(BR>BHR) and 141(KBR>LBR). Changed ISO A2 code for Area_ID 263(BG>VG).
1998.37,10-11-1998,11-11-1998,Rossano Carlotti; AGIP,Check Rome prime meridian transformation,Trf_non-poly,1262,,Erroneous value of -7.26225 replaced with correct value of 12.27084.
1998.38,03-11-1998,11-11-1998,John Bobbitt; POSC,Check Trinidad geodetic transformations,Trf_non-poly,1295  1296,Parameters for these two transformation parameters were transposed.,Corrected parameters for dX dY and dZ for 1295 and 1296 by moving values from 1295 to 1296 and vice versa.
1998.381,10-11-1998,11-11-1998,Rossano Carlotti; AGIP,Check Trinidad geodetic transformations,Trf_non-poly,,See 1998.380,See 98.380.
