X	Graphic Profile 1
1337.652	15.739
1338.652	15.740
1339.651	15.741
1340.651	15.741
1341.651	15.742
1342.651	15.742
1343.650	15.743
1344.650	15.744
1345.650	15.744
1346.650	15.745
1347.649	15.745
1348.649	15.746
1349.649	15.747
1350.649	15.747
1351.648	15.748
1352.648	15.748
1353.648	15.749
1354.648	15.750
1355.647	15.750
1356.647	15.751
1357.647	15.751
1358.646	15.752
1359.646	15.753
1360.646	15.753
1361.646	15.754
1362.645	15.751
1363.645	15.746
1364.645	15.741
1365.645	15.736
1366.644	15.731
1367.644	15.726
1368.644	15.721
1369.644	15.716
1370.643	15.711
1371.643	15.706
1372.643	15.701
1373.643	15.696
1374.642	15.691
1375.642	15.686
1376.642	15.681
1377.642	15.676
1378.641	15.671
1379.641	15.666
1380.641	15.661
1381.641	15.656
1382.640	15.651
1383.640	15.646
1384.640	15.641
1385.639	15.636
1386.639	15.631
1387.639	15.626
1388.639	15.621
1389.638	15.616
1390.638	15.611
1391.638	15.606
1392.638	15.601
1393.637	15.596
1394.637	15.591
1395.637	15.586
1396.637	15.581
1397.636	15.576
1398.636	15.571
1399.636	15.566
1400.636	15.561
1401.635	15.556
1402.635	15.551
1403.635	15.545
1404.635	15.540
1405.634	15.535
1406.634	15.530
1407.634	15.525
1408.633	15.520
1409.633	15.515
1410.633	15.510
1411.633	15.505
1412.632	15.500
1413.632	15.495
1414.632	15.489
1415.632	15.484
1416.631	15.479
1417.631	15.474
1418.631	15.469
1419.631	15.464
1420.630	15.459
1421.630	15.454
1422.630	15.449
1423.630	15.443
1424.629	15.438
1425.629	15.433
1426.629	15.428
1427.629	15.423
1428.628	15.418
1429.628	15.412
1430.628	15.407
1431.628	15.402
1432.627	15.397
1433.627	15.392
1434.627	15.387
1435.626	15.381
1436.626	15.376
1437.626	15.371
1438.626	15.366
1439.625	15.361
1440.625	15.356
1441.625	15.350
1442.625	15.345
1443.624	15.340
1444.624	15.335
1445.624	15.330
1446.624	15.324
1447.623	15.319
1448.623	15.314
1449.623	15.309
1450.623	15.303
1451.622	15.298
1452.622	15.293
1453.622	15.288
1454.622	15.283
1455.621	15.277
1456.621	15.272
1457.621	15.267
1458.620	15.262
1459.620	15.256
1460.620	15.251
1461.620	15.246
1462.619	15.240
1463.619	15.235
1464.619	15.230
1465.619	15.224
1466.618	15.219
1467.618	15.214
1468.618	15.208
1469.618	15.203
1470.617	15.198
1471.617	15.192
1472.617	15.187
1473.617	15.181
1474.616	15.176
1475.616	15.171
1476.616	15.165
1477.616	15.160
1478.615	15.154
1479.615	15.149
1480.615	15.143
1481.614	15.138
1482.614	15.133
1483.614	15.127
1484.614	15.122
1485.613	15.116
1486.613	15.111
1487.613	15.105
1488.613	15.100
1489.612	15.094
1490.612	15.089
1491.612	15.083
1492.612	15.078
1493.611	15.072
1494.611	15.066
1495.611	15.061
1496.611	15.055
1497.610	15.050
1498.610	15.044
1499.610	15.039
1500.610	15.033
1501.609	15.027
1502.609	15.022
1503.609	15.016
1504.609	15.011
1505.608	15.005
1506.608	14.999
1507.608	14.994
1508.607	14.988
1509.607	14.982
1510.607	14.977
1511.607	14.971
1512.606	14.965
1513.606	14.960
1514.606	14.954
1515.606	14.948
1516.605	14.943
1517.605	14.937
1518.605	14.931
1519.605	14.925
1520.604	14.920
1521.604	14.914
1522.604	14.908
1523.604	14.902
1524.603	14.897
1525.603	14.891
1526.603	14.885
1527.603	14.879
1528.602	14.873
1529.602	14.868
1530.602	14.862
1531.601	14.856
1532.601	14.850
1533.601	14.844
1534.601	14.838
1535.600	14.833
1536.600	14.827
1537.600	14.821
1538.600	14.815
1539.599	14.809
1540.599	14.803
1541.599	14.797
1542.599	14.791
1543.598	14.786
1544.598	14.780
1545.598	14.774
1546.598	14.768
1547.597	14.762
1548.597	14.756
1549.597	14.750
1550.597	14.744
1551.596	14.738
1552.596	14.732
1553.596	14.726
1554.596	14.720
1555.595	14.714
1556.595	14.708
1557.595	14.702
1558.594	14.696
1559.594	14.690
1560.594	14.683
1561.594	14.677
1562.593	14.670
1563.593	14.663
1564.593	14.657
1565.593	14.650
1566.592	14.643
1567.592	14.637
1568.592	14.630
1569.592	14.623
1570.591	14.616
1571.591	14.610
1572.591	14.603
1573.591	14.596
1574.590	14.589
1575.590	14.583
1576.590	14.576
1577.590	14.569
1578.589	14.562
1579.589	14.555
1580.589	14.548
1581.588	14.541
1582.588	14.535
1583.588	14.528
1584.588	14.521
1585.587	14.514
1586.587	14.507
1587.587	14.500
1588.587	14.493
1589.586	14.486
1590.586	14.479
1591.586	14.472
1592.586	14.465
1593.585	14.458
1594.585	14.451
1595.585	14.444
1596.585	14.437
1597.584	14.429
1598.584	14.422
1599.584	14.415
1600.584	14.408
1601.583	14.401
1602.583	14.394
1603.583	14.387
1604.583	14.379
1605.582	14.372
1606.582	14.365
1607.582	14.358
1608.581	14.350
1609.581	14.343
1610.581	14.336
1611.581	14.329
1612.580	14.321
1613.580	14.314
1614.580	14.307
1615.580	14.299
1616.579	14.292
1617.579	14.284
1618.579	14.277
1619.579	14.270
1620.578	14.262
1621.578	14.255
1622.578	14.247
1623.578	14.240
1624.577	14.232
1625.577	14.225
1626.577	14.217
1627.577	14.210
1628.576	14.202
1629.576	14.195
1630.576	14.187
1631.575	14.180
1632.575	14.172
1633.575	14.165
1634.575	14.157
1635.574	14.149
1636.574	14.142
1637.574	14.134
1638.574	14.126
1639.573	14.119
1640.573	14.111
1641.573	14.103
1642.573	14.096
1643.572	14.088
1644.572	14.080
1645.572	14.073
1646.572	14.065
1647.571	14.057
1648.571	14.049
1649.571	14.042
1650.571	14.034
1651.570	14.026
1652.570	14.018
1653.570	14.011
1654.569	14.003
1655.569	13.995
1656.569	13.987
1657.569	13.979
1658.568	13.969
