X	Graphic Profile 1
1086.862	20.189
1087.862	20.189
1088.862	20.190
1089.862	20.191
1090.862	20.191
1091.862	20.192
1092.862	20.193
1093.862	20.194
1094.861	20.194
1095.861	20.195
1096.861	20.196
1097.861	20.197
1098.861	20.197
1099.861	20.198
1100.861	20.199
1101.861	20.199
1102.860	20.200
1103.860	20.201
1104.860	20.202
1105.860	20.202
1106.860	20.201
1107.860	20.198
1108.860	20.195
1109.860	20.192
1110.859	20.190
1111.859	20.187
1112.859	20.184
1113.859	20.181
1114.859	20.178
1115.859	20.175
1116.859	20.172
1117.859	20.169
1118.858	20.166
1119.858	20.164
1120.858	20.161
1121.858	20.158
1122.858	20.155
1123.858	20.152
1124.858	20.149
1125.858	20.146
1126.857	20.144
1127.857	20.141
1128.857	20.138
1129.857	20.135
1130.857	20.132
1131.857	20.129
1132.857	20.127
1133.857	20.124
1134.856	20.121
1135.856	20.118
1136.856	20.115
1137.856	20.112
1138.856	20.110
1139.856	20.107
1140.856	20.104
1141.856	20.101
1142.855	20.098
1143.855	20.096
1144.855	20.093
1145.855	20.090
1146.855	20.087
1147.855	20.085
1148.855	20.082
1149.855	20.079
1150.854	20.076
1151.854	20.074
1152.854	20.071
1153.854	20.068
1154.854	20.065
1155.854	20.063
1156.854	20.060
1157.853	20.057
1158.853	20.055
1159.853	20.052
1160.853	20.049
1161.853	20.047
1162.853	20.044
1163.853	20.042
1164.853	20.039
1165.852	20.037
1166.852	20.034
1167.852	20.032
1168.852	20.029
1169.852	20.027
1170.852	20.024
1171.852	20.022
1172.852	20.019
1173.851	20.017
1174.851	20.014
1175.851	20.012
1176.851	20.009
1177.851	20.007
1178.851	20.004
1179.851	20.002
1180.851	20.000
1181.850	19.997
1182.850	19.995
1183.850	19.993
1184.850	19.990
1185.850	19.988
1186.850	19.985
1187.850	19.983
1188.850	19.981
1189.849	19.979
1190.849	19.976
1191.849	19.974
1192.849	19.972
1193.849	19.970
1194.849	19.967
1195.849	19.965
1196.849	19.963
1197.848	19.961
1198.848	19.959
1199.848	19.956
1200.848	19.954
1201.848	19.952
1202.848	19.950
1203.848	19.948
1204.848	19.946
1205.847	19.944
1206.847	19.942
1207.847	19.940
1208.847	19.937
1209.847	19.935
1210.847	19.933
1211.847	19.931
1212.847	19.929
1213.846	19.927
1214.846	19.925
1215.846	19.923
1216.846	19.921
1217.846	19.920
1218.846	19.918
1219.846	19.916
1220.846	19.914
1221.845	19.912
1222.845	19.910
1223.845	19.908
1224.845	19.906
1225.845	19.904
1226.845	19.902
1227.845	19.900
1228.845	19.898
1229.844	19.896
1230.844	19.894
1231.844	19.892
1232.844	19.890
1233.844	19.889
1234.844	19.887
1235.844	19.885
1236.843	19.883
1237.843	19.881
1238.843	19.879
1239.843	19.877
1240.843	19.875
1241.843	19.873
1242.843	19.871
1243.843	19.869
1244.842	19.868
1245.842	19.866
1246.842	19.864
1247.842	19.862
1248.842	19.860
1249.842	19.858
1250.842	19.856
1251.842	19.854
1252.841	19.853
1253.841	19.851
1254.841	19.849
1255.841	19.847
1256.841	19.845
1257.841	19.843
1258.841	19.841
1259.841	19.839
1260.840	19.838
1261.840	19.836
1262.840	19.834
1263.840	19.832
1264.840	19.830
1265.840	19.828
1266.840	19.826
1267.840	19.825
1268.839	19.823
1269.839	19.821
1270.839	19.819
1271.839	19.817
1272.839	19.815
1273.839	19.814
1274.839	19.812
1275.839	19.810
1276.838	19.808
1277.838	19.806
1278.838	19.804
1279.838	19.803
1280.838	19.801
1281.838	19.799
1282.838	19.797
1283.838	19.795
1284.837	19.793
1285.837	19.792
1286.837	19.790
1287.837	19.788
1288.837	19.786
1289.837	19.784
1290.837	19.783
1291.837	19.781
1292.836	19.779
1293.836	19.777
1294.836	19.775
1295.836	19.774
1296.836	19.772
1297.836	19.770
1298.836	19.768
1299.836	19.767
1300.835	19.765
1301.835	19.763
1302.835	19.761
1303.835	19.759
1304.835	19.758
1305.835	19.756
1306.835	19.754
1307.835	19.752
1308.834	19.751
1309.834	19.749
1310.834	19.747
1311.834	19.745
1312.834	19.744
1313.834	19.742
1314.834	19.740
1315.834	19.738
1316.833	19.737
1317.833	19.735
1318.833	19.733
1319.833	19.732
1320.833	19.730
1321.833	19.728
1322.833	19.727
1323.832	19.725
1324.832	19.724
1325.832	19.721
1326.832	19.719
1327.832	19.716
1328.832	19.714
1329.832	19.711
1330.832	19.709
1331.831	19.706
1332.831	19.704
1333.831	19.701
1334.831	19.699
1335.831	19.696
1336.831	19.694
1337.831	19.691
1338.831	19.689
1339.830	19.686
1340.830	19.684
1341.830	19.682
1342.830	19.679
1343.830	19.677
1344.830	19.674
1345.830	19.672
1346.830	19.669
1347.829	19.667
1348.829	19.664
1349.829	19.662
1350.829	19.659
1351.829	19.657
1352.829	19.654
1353.829	19.652
1354.829	19.649
1355.828	19.647
1356.828	19.644
1357.828	19.642
1358.828	19.639
1359.828	19.637
1360.828	19.634
1361.828	19.632
1362.828	19.629
1363.827	19.627
1364.827	19.624
1365.827	19.622
1366.827	19.619
1367.827	19.617
1368.827	19.614
1369.827	19.612
1370.827	19.609
1371.826	19.607
1372.826	19.604
1373.826	19.602
1374.826	19.599
1375.826	19.597
1376.826	19.594
1377.826	19.592
1378.826	19.589
1379.825	19.587
1380.825	19.585
1381.825	19.582
1382.825	19.580
1383.825	19.577
1384.825	19.575
1385.825	19.572
1386.825	19.570
1387.824	19.567
1388.824	19.565
1389.824	19.562
1390.824	19.560
1391.824	19.557
1392.824	19.555
1393.824	19.552
1394.824	19.550
1395.823	19.547
1396.823	19.545
1397.823	19.542
1398.823	19.540
1399.823	19.537
1400.823	19.535
1401.823	19.532
1402.822	19.530
1403.822	19.527
1404.822	19.525
1405.822	19.522
1406.822	19.520
1407.822	19.517
1408.822	19.515
1409.822	19.512
1410.821	19.510
1411.821	19.507
1412.821	19.505
1413.821	19.502
1414.821	19.500
1415.821	19.497
1416.821	19.495
1417.821	19.492
1418.820	19.490
1419.820	19.487
1420.820	19.485
1421.820	19.483
1422.820	19.480
1423.820	19.478
1424.820	19.475
1425.820	19.473
1426.819	19.470
1427.819	19.468
1428.819	19.465
1429.819	19.463
1430.819	19.461
1431.819	19.458
1432.819	19.456
1433.819	19.453
1434.818	19.451
1435.818	19.449
1436.818	19.446
1437.818	19.444
1438.818	19.441
1439.818	19.439
1440.818	19.437
1441.818	19.434
1442.817	19.432
1443.817	19.430
1444.817	19.427
1445.817	19.425
1446.817	19.422
1447.817	19.420
1448.817	19.418
1449.817	19.415
1450.816	19.413
1451.816	19.410
1452.816	19.408
1453.816	19.406
1454.816	19.403
1455.816	19.401
1456.816	19.398
1457.816	19.396
1458.815	19.394
1459.815	19.391
1460.815	19.389
1461.815	19.386
1462.815	19.384
1463.815	19.382
1464.815	19.379
1465.815	19.377
1466.814	19.374
1467.814	19.372
1468.814	19.370
1469.814	19.367
1470.814	19.365
1471.814	19.362
1472.814	19.360
1473.814	19.358
1474.813	19.355
1475.813	19.353
1476.813	19.351
1477.813	19.348
1478.813	19.346
1479.813	19.343
1480.813	19.341
1481.813	19.339
1482.812	19.336
1483.812	19.334
1484.812	19.331
1485.812	19.329
1486.812	19.327
1487.812	19.324
1488.812	19.322
1489.811	19.319
1490.811	19.317
1491.811	19.315
1492.811	19.312
1493.811	19.310
1494.811	19.307
1495.811	19.305
1496.811	19.303
1497.810	19.300
1498.810	19.298
1499.810	19.295
1500.810	19.293
1501.810	19.291
1502.810	19.288
1503.810	19.286
1504.810	19.283
1505.809	19.281
1506.809	19.279
1507.809	19.276
1508.809	19.274
1509.809	19.271
1510.809	19.269
1511.809	19.266
1512.809	19.264
1513.808	19.261
1514.808	19.259
1515.808	19.256
1516.808	19.254
1517.808	19.251
1518.808	19.249
1519.808	19.246
1520.808	19.244
1521.807	19.241
1522.807	19.238
1523.807	19.236
1524.807	19.234
1525.807	19.231
1526.807	19.228
1527.807	19.226
1528.807	19.223
1529.806	19.221
1530.806	19.218
1531.806	19.216
1532.806	19.216
1533.806	19.216
1534.806	19.217
1535.806	19.217
1536.806	19.217
1537.805	19.217
1538.805	19.217
1539.805	19.218
1540.805	19.218
1541.805	19.218
1542.805	19.218
1543.805	19.219
1544.805	19.219
1545.804	19.219
1546.804	19.219
1547.804	19.219
1548.804	19.220
1549.804	19.220
1550.804	19.220
1551.804	19.220
1552.804	19.221
1553.803	19.221
1554.803	19.221
1555.803	19.221
1556.803	19.221
1557.803	19.222
1558.803	19.222
1559.803	19.222
1560.803	19.222
1561.802	19.223
1562.802	19.223
1563.802	19.223
1564.802	19.223
1565.802	19.223
1566.802	19.224
1567.802	19.224
1568.801	19.224
1569.801	19.224
1570.801	19.225
1571.801	19.225
1572.801	19.225
1573.801	19.225
1574.801	19.225
1575.801	19.226
1576.800	19.226
1577.800	19.226
1578.800	19.226
1579.800	19.227
1580.800	19.227
1581.800	19.227
1582.800	19.227
1583.800	19.227
1584.799	19.228
1585.799	19.228
1586.799	19.228
1587.799	19.228
1588.799	19.229
1589.799	19.229
1590.799	19.229
1591.799	19.229
1592.798	19.229
1593.798	19.230
1594.798	19.230
1595.798	19.230
1596.798	19.230
1597.798	19.231
1598.798	19.231
1599.798	19.231
1600.797	19.231
1601.797	19.231
1602.797	19.232
1603.797	19.232
1604.797	19.232
1605.797	19.232
1606.797	19.233
1607.797	19.233
1608.796	19.233
1609.796	19.233
1610.796	19.233
1611.796	19.234
1612.796	19.234
1613.796	19.234
1614.796	19.234
1615.796	19.235
1616.795	19.235
1617.795	19.235
1618.795	19.235
1619.795	19.235
1620.795	19.236
1621.795	19.236
1622.795	19.236
1623.795	19.236
1624.794	19.237
1625.794	19.237
1626.794	19.237
1627.794	19.237
1628.794	19.237
1629.794	19.238
1630.794	19.238
1631.794	19.238
1632.793	19.238
1633.793	19.238
1634.793	19.239
1635.793	19.239
1636.793	19.239
1637.793	19.239
1638.793	19.238
1639.793	19.235
1640.792	19.233
1641.792	19.230
1642.792	19.228
1643.792	19.225
1644.792	19.222
1645.792	19.220
1646.792	19.217
1647.791	19.215
1648.791	19.212
1649.791	19.209
1650.791	19.207
1651.791	19.204
1652.791	19.202
1653.791	19.199
1654.791	19.197
1655.790	19.194
1656.790	19.191
1657.790	19.189
1658.790	19.186
