M,Z
1497.81,-15.3
1498.81,-15.298
1499.81,-15.295
1500.81,-15.293
1501.81,-15.291
1502.81,-15.288
1503.81,-15.286
1504.81,-15.283
1505.809,-15.281
1506.809,-15.279
1507.809,-15.276
1508.809,-15.274
1509.809,-15.271
1510.809,-15.269
1511.809,-15.266
1512.809,-15.264
1513.808,-15.261
1514.808,-15.259
1515.808,-15.256
1516.808,-15.254
1517.808,-15.251
1518.808,-15.249
1519.808,-15.246
1520.808,-15.244
1521.807,-15.241
1522.807,-15.238
1523.807,-15.236
1524.807,-15.234
1525.807,-15.231
1526.807,-15.228
1527.807,-15.226
1528.807,-15.223
1529.806,-15.221
1530.806,-15.218
1531.806,-15.216
1532.806,-15.216
1533.806,-15.216
1534.806,-15.217
1535.806,-15.217
1536.806,-15.217
1537.805,-15.217
1538.805,-15.217
1539.805,-15.218
1540.805,-15.218
1541.805,-15.218
1542.805,-15.218
1543.805,-15.219
1544.805,-15.219
1545.804,-15.219
1546.804,-15.219
1547.804,-15.219
1548.804,-15.22
1549.804,-15.22
1550.804,-15.22
1551.804,-15.22
1552.804,-15.221
1553.803,-15.221
1554.803,-15.221
1555.803,-15.221
1556.803,-15.221
1557.803,-15.222
1558.803,-15.222
1559.803,-15.222
1560.803,-15.222
1561.802,-15.223
1562.802,-15.223
1563.802,-15.223
1564.802,-15.223
1565.802,-15.223
1566.802,-15.224
1567.802,-15.224
1568.801,-15.224
1569.801,-15.224
1570.801,-15.225
1571.801,-15.225
1572.801,-15.225
1573.801,-15.225
1574.801,-15.225
1575.801,-15.226
1576.8,-15.226
1577.8,-15.226
1578.8,-15.226
1579.8,-15.227
1580.8,-15.227
1581.8,-15.227
1582.8,-15.227
1583.8,-15.227
1584.799,-15.228
1585.799,-15.228
1586.799,-15.228
1587.799,-15.228
1588.799,-15.229
1589.799,-15.229
1590.799,-15.229
1591.799,-15.229
1592.798,-15.229
1593.798,-15.23
1594.798,-15.23
1595.798,-15.23
1596.798,-15.23
1597.798,-15.231
1598.798,-15.231
1599.798,-15.231
1600.797,-15.231
1601.797,-15.231
1602.797,-15.232
1603.797,-15.232
1604.797,-15.232
1605.797,-15.232
1606.797,-15.233
1607.797,-15.233
1608.796,-15.233
1609.796,-15.233
1610.796,-15.233
1611.796,-15.234
1612.796,-15.234
1613.796,-15.234
1614.796,-15.234
1615.796,-15.235
1616.795,-15.235
1617.795,-15.235
1618.795,-15.235
1619.795,-15.235
1620.795,-15.236
1621.795,-15.236
1622.795,-15.236
1623.795,-15.236
1624.794,-15.237
1625.794,-15.237
1626.794,-15.237
1627.794,-15.237
1628.794,-15.237
1629.794,-15.238
1630.794,-15.238
1631.794,-15.238
1632.793,-15.238
1633.793,-15.238
1634.793,-15.239
1635.793,-15.239
1636.793,-15.239
1637.793,-15.239
1638.793,-15.238
1639.793,-15.235
1640.792,-15.233
1641.792,-15.23
1642.792,-15.228
1643.792,-15.225
1644.792,-15.222
1645.792,-15.22
1646.792,-15.217
1647.791,-15.215
1648.791,-15.212
1649.791,-15.209
1650.791,-15.207
1651.791,-15.204
1652.791,-15.202
1653.791,-15.199
1654.791,-15.197
1655.79,-15.194
1656.79,-15.191
1657.79,-15.189
1658.79,-15.186
1659.79,-15.184
1660.79,-15.181
1661.79,-15.178
1662.79,-15.176
1663.789,-15.173
1664.789,-15.171
1665.789,-15.168
1666.789,-15.165
1667.789,-15.163
1668.789,-15.16
1669.789,-15.158
1670.789,-15.155
1671.788,-15.152
1672.788,-15.15
1673.788,-15.147
1674.788,-15.145
1675.788,-15.142
1676.788,-15.139
1677.788,-15.137
1678.788,-15.134
1679.787,-15.131
1680.787,-15.129
1681.787,-15.126
1682.787,-15.124
1683.787,-15.121
1684.787,-15.118
1685.787,-15.116
1686.787,-15.113
1687.786,-15.111
1688.786,-15.108
1689.786,-15.106
1690.786,-15.103
1691.786,-15.101
1692.786,-15.099
1693.786,-15.096
1694.786,-15.094
1695.785,-15.091
1696.785,-15.089
1697.785,-15.086
1698.785,-15.084
1699.785,-15.081
1700.785,-15.079
1701.785,-15.077
1702.785,-15.074
1703.784,-15.072
1704.784,-15.069
1705.784,-15.067
1706.784,-15.065
1707.784,-15.062
1708.784,-15.06
1709.784,-15.057
1710.784,-15.055
1711.783,-15.053
1712.783,-15.05
1713.783,-15.048
1714.783,-15.045
1715.783,-15.043
1716.783,-15.041
1717.783,-15.038
1718.783,-15.036
1719.782,-15.034
1720.782,-15.031
1721.782,-15.029
1722.782,-15.027
1723.782,-15.024
1724.782,-15.022
1725.782,-15.019
1726.782,-15.017
1727.781,-15.015
1728.781,-15.012
1729.781,-15.01
1730.781,-15.008
1731.781,-15.005
1732.781,-15.003
1733.781,-15.001
1734.78,-14.999
1735.78,-14.996
1736.78,-14.994
1737.78,-14.992
1738.78,-14.989
1739.78,-14.987
1740.78,-14.985
1741.78,-14.982
1742.779,-14.98
1743.779,-14.978
1744.779,-14.975
1745.779,-14.973
1746.779,-14.97
1747.779,-14.967
1748.779,-14.965
1749.779,-14.962
1750.778,-14.959
1751.778,-14.956
1752.778,-14.954
1753.778,-14.951
1754.778,-14.948
1755.778,-14.946
1756.778,-14.943
1757.778,-14.94
1758.777,-14.937
1759.777,-14.935
1760.777,-14.932
1761.777,-14.929
1762.777,-14.926
1763.777,-14.924
1764.777,-14.921
1765.777,-14.918
1766.776,-14.915
1767.776,-14.912
1768.776,-14.91
1769.776,-14.907
1770.776,-14.904
1771.776,-14.901
1772.776,-14.899
1773.776,-14.896
1774.775,-14.893
1775.775,-14.89
1776.775,-14.887
1777.775,-14.884
1778.775,-14.882
1779.775,-14.879
1780.775,-14.876
1781.775,-14.873
1782.774,-14.87
1783.774,-14.867
1784.774,-14.865
1785.774,-14.862
1786.774,-14.859
1787.774,-14.856
1788.774,-14.853
1789.774,-14.85
1790.773,-14.847
1791.773,-14.844
1792.773,-14.842
1793.773,-14.839
1794.773,-14.836
1795.773,-14.833
1796.773,-14.83
1797.773,-14.827
1798.772,-14.824
1799.772,-14.821
1800.772,-14.818
1801.772,-14.815
1802.772,-14.812
1803.772,-14.81
1804.772,-14.807
1805.772,-14.804
1806.771,-14.801
1807.771,-14.798
1808.771,-14.795
1809.771,-14.792
1810.771,-14.789
1811.771,-14.786
1812.771,-14.783
1813.77,-14.78
1814.77,-14.777
1815.77,-14.774
1816.77,-14.771
1817.77,-14.768
1818.77,-14.765
1819.77,-14.762
1820.77,-14.759
1821.769,-14.756
1822.769,-14.753
1823.769,-14.75
1824.769,-14.747
1825.769,-14.744
1826.769,-14.741
1827.769,-14.738
1828.769,-14.735
1829.768,-14.732
1830.768,-14.729
1831.768,-14.726
1832.768,-14.723
1833.768,-14.72
1834.768,-14.717
1835.768,-14.714
1836.768,-14.71
1837.767,-14.707
1838.767,-14.704
1839.767,-14.701
1840.767,-14.698
1841.767,-14.695
1842.767,-14.692
1843.767,-14.689
1844.767,-14.686
1845.766,-14.683
1846.766,-14.68
1847.766,-14.676
1848.766,-14.673
1849.766,-14.67
1850.766,-14.667
1851.766,-14.664
1852.766,-14.66
1853.765,-14.657
1854.765,-14.653
1855.765,-14.65
1856.765,-14.647
1857.765,-14.643
1858.765,-14.64
1859.765,-14.636
1860.765,-14.633
1861.764,-14.629
1862.764,-14.626
1863.764,-14.622
1864.764,-14.619
1865.764,-14.615
1866.764,-14.612
1867.764,-14.608
1868.764,-14.605
1869.763,-14.602
1870.763,-14.598
1871.763,-14.595
1872.763,-14.591
1873.763,-14.588
1874.763,-14.584
1875.763,-14.581
1876.763,-14.577
1877.762,-14.574
1878.762,-14.57
1879.762,-14.567
1880.762,-14.563
1881.762,-14.56
1882.762,-14.556
1883.762,-14.553
1884.762,-14.549
1885.761,-14.546
1886.761,-14.542
1887.761,-14.539
1888.761,-14.535
1889.761,-14.532
1890.761,-14.528
1891.761,-14.525
1892.761,-14.521
1893.76,-14.518
1894.76,-14.514
1895.76,-14.511
1896.76,-14.507
1897.76,-14.504
1898.76,-14.5
1899.76,-14.497
1900.759,-14.493
1901.759,-14.49
1902.759,-14.486
1903.759,-14.482
1904.759,-14.479
1905.759,-14.475
1906.759,-14.472
1907.759,-14.468
1908.758,-14.465
1909.758,-14.461
1910.758,-14.458
1911.758,-14.454
1912.758,-14.45
1913.758,-14.447
1914.758,-14.443
1915.758,-14.44
1916.757,-14.436
1917.757,-14.433
1918.757,-14.429
1919.757,-14.426
1920.757,-14.422
1921.757,-14.418
1922.757,-14.415
1923.757,-14.411
1924.756,-14.408
1925.756,-14.404
1926.756,-14.4
1927.756,-14.397
1928.756,-14.393
1929.756,-14.39
1930.756,-14.386
1931.756,-14.383
1932.755,-14.379
1933.755,-14.375
1934.755,-14.372
1935.755,-14.368
1936.755,-14.365
1937.755,-14.361
1938.755,-14.357
1939.755,-14.354
1940.754,-14.35
1941.754,-14.346
1942.754,-14.343
1943.754,-14.339
1944.754,-14.336
1945.754,-14.332
1946.754,-14.328
1947.754,-14.325
1948.753,-14.321
1949.753,-14.317
1950.753,-14.314
1951.753,-14.31
1952.753,-14.307
1953.753,-14.303
1954.753,-14.299
1955.753,-14.296
1956.752,-14.292
1957.752,-14.288
1958.752,-14.284
1959.752,-14.28
1960.752,-14.276
1961.752,-14.272
1962.752,-14.268
1963.752,-14.264
1964.751,-14.26
1965.751,-14.256
1966.751,-14.252
1967.751,-14.248
1968.751,-14.244
1969.751,-14.24
1970.751,-14.236
1971.751,-14.232
1972.75,-14.228
1973.75,-14.224
1974.75,-14.22
1975.75,-14.216
1976.75,-14.212
1977.75,-14.208
1978.75,-14.204
1979.749,-14.2
1980.749,-14.196
1981.749,-14.192
1982.749,-14.188
1983.749,-14.184
1984.749,-14.179
1985.749,-14.175
1986.749,-14.171
1987.748,-14.167
1988.748,-14.163
1989.748,-14.159
1990.748,-14.155
1991.748,-14.151
1992.748,-14.147
1993.748,-14.143
1994.748,-14.139
1995.747,-14.135
1996.747,-14.13
1997.747,-14.126
1998.747,-14.122
1999.747,-14.118
2000.747,-14.114
2001.747,-14.11
2002.747,-14.106
2003.746,-14.102
2004.746,-14.098
2005.746,-14.093
2006.746,-14.089
2007.746,-14.085
2008.746,-14.081
2009.746,-14.077
2010.746,-14.073
2011.745,-14.069
2012.745,-14.064
2013.745,-14.06
2014.745,-14.056
2015.745,-14.052
2016.745,-14.048
2017.745,-14.044
2018.745,-14.039
2019.744,-14.035
2020.744,-14.031
2021.744,-14.027
2022.744,-14.023
2023.744,-14.019
2024.744,-14.014
2025.744,-14.01
2026.744,-14.006
2027.743,-14.002
2028.743,-13.998
2029.743,-13.993
2030.743,-13.989
2031.743,-13.985
2032.743,-13.981
2033.743,-13.977
2034.743,-13.972
2035.742,-13.968
2036.742,-13.964
2037.742,-13.96
2038.742,-13.955
2039.742,-13.951
2040.742,-13.947
2041.742,-13.943
2042.742,-13.938
2043.741,-13.934
2044.741,-13.93
2045.741,-13.926
2046.741,-13.921
2047.741,-13.917
2048.741,-13.913
2049.741,-13.909
2050.741,-13.905
2051.74,-13.901
2052.74,-13.896
2053.74,-13.892
2054.74,-13.888
2055.74,-13.884
2056.74,-13.88
2057.74,-13.876
2058.74,-13.871
2059.739,-13.867
2060.739,-13.863
2061.739,-13.859
2062.739,-13.855
2063.739,-13.85
2064.739,-13.846
2065.739,-13.842
2066.738,-13.837
2067.738,-13.833
2068.738,-13.828
2069.738,-13.824
2070.738,-13.82
2071.738,-13.815
2072.738,-13.811
2073.738,-13.806
2074.737,-13.802
2075.737,-13.798
2076.737,-13.793
2077.737,-13.789
2078.737,-13.784
2079.737,-13.78
2080.737,-13.776
2081.737,-13.771
2082.736,-13.767
2083.736,-13.762
2084.736,-13.758
2085.736,-13.754
2086.736,-13.749
2087.736,-13.745
2088.736,-13.74
2089.736,-13.736
2090.735,-13.731
2091.735,-13.727
2092.735,-13.722
2093.735,-13.718
2094.735,-13.714
2095.735,-13.709
2096.735,-13.705
2097.735,-13.7
2098.734,-13.696
2099.734,-13.691
2100.734,-13.687
2101.734,-13.682
2102.734,-13.678
2103.734,-13.674
2104.734,-13.669
2105.734,-13.665
2106.733,-13.66
2107.733,-13.656
2108.733,-13.651
2109.733,-13.647
2110.733,-13.642
2111.733,-13.638
2112.733,-13.633
2113.733,-13.629
2114.732,-13.624
2115.732,-13.62
2116.732,-13.615
2117.732,-13.611
2118.732,-13.606
2119.732,-13.602
2120.732,-13.597
2121.732,-13.593
2122.731,-13.588
2123.731,-13.584
2124.731,-13.579
2125.731,-13.575
2126.731,-13.57
2127.731,-13.566
2128.731,-13.561
2129.731,-13.557
2130.73,-13.552
2131.73,-13.548
2132.73,-13.543
2133.73,-13.539
2134.73,-13.534
2135.73,-13.53
2136.73,-13.525
2137.73,-13.521
2138.729,-13.516
2139.729,-13.511
2140.729,-13.507
2141.729,-13.502
2142.729,-13.498
2143.729,-13.493
2144.729,-13.489
2145.728,-13.484
2146.728,-13.48
2147.728,-13.475
2148.728,-13.471
2149.728,-13.466
2150.728,-13.461
2151.728,-13.457
2152.728,-13.452
2153.727,-13.448
2154.727,-13.443
2155.727,-13.439
2156.727,-13.434
2157.727,-13.429
2158.727,-13.425
2159.727,-13.42
2160.727,-13.416
2161.726,-13.411
2162.726,-13.406
2163.726,-13.402
2164.726,-13.397
2165.726,-13.393
2166.726,-13.388
2167.726,-13.384
2168.726,-13.379
2169.725,-13.374
2170.725,-13.373
2171.725,-13.373
2172.725,-13.373
2173.725,-13.373
2174.725,-13.373
2175.725,-13.373
2176.725,-13.373
2177.724,-13.373
2178.724,-13.373
2179.724,-13.373
2180.724,-13.373
2181.724,-13.373
2182.724,-13.373
2183.724,-13.372
2184.724,-13.372
2185.723,-13.372
2186.723,-13.372
2187.723,-13.372
2188.723,-13.372
2189.723,-13.372
2190.723,-13.372
2191.723,-13.372
2192.723,-13.372
2193.722,-13.372
2194.722,-13.372
2195.722,-13.372
2196.722,-13.372
2197.722,-13.372
2198.722,-13.372
2199.722,-13.372
2200.722,-13.372
2201.721,-13.371
2202.721,-13.371
2203.721,-13.371
2204.721,-13.371
2205.721,-13.371
2206.721,-13.371
2207.721,-13.371
2208.721,-13.371
2209.72,-13.371
2210.72,-13.371
2211.72,-13.371
2212.72,-13.371
2213.72,-13.371
2214.72,-13.371
2215.72,-13.371
2216.72,-13.371
2217.719,-13.371
2218.719,-13.371
2219.719,-13.37
2220.719,-13.37
2221.719,-13.37
2222.719,-13.37
2223.719,-13.37
2224.718,-13.37
2225.718,-13.37
2226.718,-13.37
2227.718,-13.371
2228.718,-13.372
2229.718,-13.373
2230.718,-13.374
2231.718,-13.375
2232.717,-13.376
2233.717,-13.377
2234.717,-13.378
2235.717,-13.379
2236.717,-13.38
2237.717,-13.38
2238.717,-13.381
2239.717,-13.382
2240.716,-13.382
2241.716,-13.383
2242.716,-13.383
2243.716,-13.384
2244.716,-13.384
2245.716,-13.384
2246.716,-13.384
2247.716,-13.385
2248.715,-13.385
2249.715,-13.385
2250.715,-13.385
2251.715,-13.385
2252.715,-13.385
2253.715,-13.385
2254.715,-13.384
2255.715,-13.384
2256.714,-13.384
2257.714,-13.383
2258.714,-13.383
2259.714,-13.383
2260.714,-13.382
2261.714,-13.382
2262.714,-13.381
2263.714,-13.38
2264.713,-13.38
2265.713,-13.379
2266.713,-13.378
2267.713,-13.377
2268.713,-13.376
2269.713,-13.375
2270.713,-13.374
2271.713,-13.373
2272.712,-13.372
2273.712,-13.371
2274.712,-13.369
2275.712,-13.368
2276.712,-13.365
2277.712,-13.361
2278.712,-13.356
2279.712,-13.351
2280.711,-13.346
2281.711,-13.342
2282.711,-13.337
2283.711,-13.332
2284.711,-13.327
2285.711,-13.322
2286.711,-13.318
2287.711,-13.313
2288.71,-13.308
2289.71,-13.303
2290.71,-13.298
2291.71,-13.294
2292.71,-13.289
2293.71,-13.284
2294.71,-13.279
2295.71,-13.274
2296.709,-13.27
2297.709,-13.265
2298.709,-13.26
2299.709,-13.255
2300.709,-13.25
2301.709,-13.246
2302.709,-13.241
2303.709,-13.236
2304.708,-13.231
2305.708,-13.226
2306.708,-13.222
2307.708,-13.217
2308.708,-13.212
2309.708,-13.207
2310.708,-13.202
2311.707,-13.197
2312.707,-13.193
2313.707,-13.188
2314.707,-13.183
2315.707,-13.178
2316.707,-13.173
2317.707,-13.169
2318.707,-13.164
2319.706,-13.159
2320.706,-13.154
2321.706,-13.149
2322.706,-13.144
2323.706,-13.14
2324.706,-13.135
2325.706,-13.13
2326.706,-13.125
2327.705,-13.12
2328.705,-13.115
2329.705,-13.11
2330.705,-13.106
2331.705,-13.101
2332.705,-13.096
2333.705,-13.091
2334.705,-13.086
2335.704,-13.081
2336.704,-13.077
2337.704,-13.072
2338.704,-13.067
2339.704,-13.062
2340.704,-13.057
2341.704,-13.052
2342.704,-13.048
2343.703,-13.043
2344.703,-13.038
2345.703,-13.033
2346.703,-13.028
2347.703,-13.023
2348.703,-13.018
2349.703,-13.014
2350.703,-13.009
2351.702,-13.004
2352.702,-12.999
2353.702,-12.994
2354.702,-12.989
2355.702,-12.984
2356.702,-12.98
2357.702,-12.975
2358.702,-12.97
2359.701,-12.965
2360.701,-12.96
2361.701,-12.955
2362.701,-12.95
2363.701,-12.946
2364.701,-12.941
2365.701,-12.936
2366.701,-12.931
2367.7,-12.926
2368.7,-12.921
2369.7,-12.916
2370.7,-12.911
2371.7,-12.907
2372.7,-12.902
2373.7,-12.897
2374.7,-12.892
2375.699,-12.887
2376.699,-12.882
2377.699,-12.877
2378.699,-12.872
2379.699,-12.867
2380.699,-12.863
2381.699,-12.858
2382.699,-12.853
2383.698,-12.848
2384.698,-12.843
2385.698,-12.838
2386.698,-12.833
2387.698,-12.828
2388.698,-12.823
2389.698,-12.818
2390.697,-12.813
2391.697,-12.808
2392.697,-12.803
2393.697,-12.798
2394.697,-12.793
2395.697,-12.788
2396.697,-12.783
2397.697,-12.778
2398.696,-12.773
2399.696,-12.768
2400.696,-12.763
2401.696,-12.758
2402.696,-12.753
2403.696,-12.748
2404.696,-12.743
2405.696,-12.738
2406.695,-12.733
2407.695,-12.728
2408.695,-12.723
2409.695,-12.718
2410.695,-12.713
2411.695,-12.708
2412.695,-12.703
2413.695,-12.698
2414.694,-12.693
2415.694,-12.688
2416.694,-12.683
2417.694,-12.679
2418.694,-12.674
2419.694,-12.669
2420.694,-12.664
2421.694,-12.659
2422.693,-12.654
2423.693,-12.649
2424.693,-12.644
2425.693,-12.639
2426.693,-12.634
2427.693,-12.629
2428.693,-12.624
2429.693,-12.62
2430.692,-12.615
2431.692,-12.61
2432.692,-12.605
2433.692,-12.6
2434.692,-12.595
2435.692,-12.59
2436.692,-12.585
2437.692,-12.58
2438.691,-12.575
2439.691,-12.571
2440.691,-12.566
2441.691,-12.561
2442.691,-12.556
2443.691,-12.551
2444.691,-12.546
2445.691,-12.541
2446.69,-12.536
2447.69,-12.531
2448.69,-12.527
2449.69,-12.522
2450.69,-12.517
2451.69,-12.512
2452.69,-12.507
2453.69,-12.502
2454.689,-12.497
2455.689,-12.492
2456.689,-12.487
2457.689,-12.483
2458.689,-12.478
2459.689,-12.473
2460.689,-12.468
2461.689,-12.463
2462.688,-12.458
2463.688,-12.453
2464.688,-12.448
2465.688,-12.444
2466.688,-12.439
2467.688,-12.434
2468.688,-12.429
2469.688,-12.424
2470.687,-12.419
2471.687,-12.414
2472.687,-12.409
2473.687,-12.405
2474.687,-12.4
2475.687,-12.395
2476.687,-12.39
2477.686,-12.385
2478.686,-12.38
2479.686,-12.375
2480.686,-12.371
2481.686,-12.366
2482.686,-12.361
2483.686,-12.356
2484.686,-12.351
2485.685,-12.346
2486.685,-12.342
2487.685,-12.337
2488.685,-12.332
2489.685,-12.327
2490.685,-12.322
2491.685,-12.317
2492.685,-12.312
2493.684,-12.307
2494.684,-12.303
2495.684,-12.298
2496.684,-12.293
2497.684,-12.288
2498.684,-12.283
2499.684,-12.278
2500.684,-12.273
2501.683,-12.268
2502.683,-12.263
2503.683,-12.259
2504.683,-12.254
2505.683,-12.249
2506.683,-12.244
2507.683,-12.239
2508.683,-12.234
2509.682,-12.229
2510.682,-12.224
2511.682,-12.219
2512.682,-12.215
2513.682,-12.21
2514.682,-12.205
2515.682,-12.2
2516.682,-12.195
2517.681,-12.19
2518.681,-12.185
2519.681,-12.18
2520.681,-12.175
2521.681,-12.171
2522.681,-12.166
2523.681,-12.161
2524.681,-12.156
2525.68,-12.151
2526.68,-12.146
2527.68,-12.141
2528.68,-12.136
2529.68,-12.131
2530.68,-12.127
2531.68,-12.122
2532.68,-12.117
2533.679,-12.112
2534.679,-12.107
2535.679,-12.102
2536.679,-12.097
2537.679,-12.092
2538.679,-12.087
2539.679,-12.083
2540.679,-12.078
2541.678,-12.073
2542.678,-12.068
2543.678,-12.063
2544.678,-12.058
2545.678,-12.053
2546.678,-12.048
2547.678,-12.043
2548.678,-12.039
2549.677,-12.034
2550.677,-12.029
2551.677,-12.024
2552.677,-12.019
2553.677,-12.014
2554.677,-12.009
2555.677,-12.004
2556.676,-11.999
2557.676,-11.995
2558.676,-11.99
2559.676,-11.985
2560.676,-11.98
2561.676,-11.975
2562.676,-11.97
2563.676,-11.965
2564.675,-11.96
2565.675,-11.955
2566.675,-11.951
2567.675,-11.946
2568.675,-11.941
2569.675,-11.936
2570.675,-11.931
2571.675,-11.926
2572.674,-11.921
2573.674,-11.916
2574.674,-11.911
2575.674,-11.907
2576.674,-11.902
2577.674,-11.897
2578.674,-11.892
2579.674,-11.887
2580.673,-11.882
2581.673,-11.877
2582.673,-11.872
2583.673,-11.867
2584.673,-11.863
2585.673,-11.858
2586.673,-11.853
2587.673,-11.848
2588.672,-11.843
2589.672,-11.838
2590.672,-11.833
2591.672,-11.828
2592.672,-11.823
2593.672,-11.819
2594.672,-11.814
2595.672,-11.809
2596.671,-11.804
2597.671,-11.799
2598.671,-11.794
2599.671,-11.789
2600.671,-11.784
2601.671,-11.779
2602.671,-11.774
2603.671,-11.769
2604.67,-11.764
2605.67,-11.759
2606.67,-11.754
2607.67,-11.749
2608.67,-11.744
2609.67,-11.739
2610.67,-11.734
2611.67,-11.729
2612.669,-11.724
2613.669,-11.719
2614.669,-11.714
2615.669,-11.709
2616.669,-11.704
2617.669,-11.699
2618.669,-11.694
2619.669,-11.689
2620.668,-11.684
2621.668,-11.679
2622.668,-11.674
2623.668,-11.669
2624.668,-11.664
2625.668,-11.659
2626.668,-11.654
2627.668,-11.649
2628.667,-11.644
2629.667,-11.639
2630.667,-11.634
2631.667,-11.629
2632.667,-11.624
2633.667,-11.619
2634.667,-11.614
2635.666,-11.609
2636.666,-11.604
2637.666,-11.599
2638.666,-11.595
2639.666,-11.59
2640.666,-11.585
2641.666,-11.58
2642.666,-11.575
2643.665,-11.57
2644.665,-11.565
2645.665,-11.56
2646.665,-11.555
2647.665,-11.55
2648.665,-11.545
2649.665,-11.54
2650.665,-11.535
2651.664,-11.53
2652.664,-11.525
2653.664,-11.52
2654.664,-11.515
2655.664,-11.51
2656.664,-11.505
2657.664,-11.5
2658.664,-11.495
2659.663,-11.49
2660.663,-11.485
2661.663,-11.48
2662.663,-11.475
2663.663,-11.47
2664.663,-11.465
2665.663,-11.46
2666.663,-11.455
2667.662,-11.45
2668.662,-11.445
2669.662,-11.44
2670.662,-11.435
2671.662,-11.43
2672.662,-11.425
2673.662,-11.42
2674.662,-11.415
2675.661,-11.41
2676.661,-11.405
2677.661,-11.4
2678.661,-11.395
2679.661,-11.39
2680.661,-11.385
2681.661,-11.38
2682.661,-11.375
2683.66,-11.37
2684.66,-11.365
2685.66,-11.36
2686.66,-11.355
2687.66,-11.35
2688.66,-11.345
2689.66,-11.34
2690.66,-11.335
2691.659,-11.33
2692.659,-11.325
2693.659,-11.32
2694.659,-11.315
2695.659,-11.311
2696.659,-11.306
2697.659,-11.301
2698.659,-11.296
2699.658,-11.291
2700.658,-11.286
2701.658,-11.281
2702.658,-11.28
2703.658,-11.28
2704.658,-11.28
2705.658,-11.28
2706.658,-11.28
2707.657,-11.28
2708.657,-11.28
2709.657,-11.28
2710.657,-11.28
2711.657,-11.28
2712.657,-11.28
2713.657,-11.28
2714.657,-11.28
2715.656,-11.28
2716.656,-11.28
2717.656,-11.28
2718.656,-11.28
2719.656,-11.28
2720.656,-11.28
2721.656,-11.28
2722.655,-11.28
2723.655,-11.28
2724.655,-11.28
2725.655,-11.28
2726.655,-11.28
2727.655,-11.28
2728.655,-11.28
2729.655,-11.28
2730.654,-11.28
2731.654,-11.28
2732.654,-11.28
2733.654,-11.28
2734.654,-11.28
2735.654,-11.28
2736.654,-11.28
2737.654,-11.28
2738.653,-11.28
2739.653,-11.28
2740.653,-11.28
2741.653,-11.28
2742.653,-11.28
2743.653,-11.28
2744.653,-11.28
2745.653,-11.28
2746.652,-11.28
2747.652,-11.28
2748.652,-11.28
2749.652,-11.28
2750.652,-11.28
2751.652,-11.28
2752.652,-11.28
2753.652,-11.28
2754.651,-11.28
2755.651,-11.28
2756.651,-11.28
2757.651,-11.28
2758.651,-11.28
2759.651,-11.28
2760.651,-11.28
2761.651,-11.28
2762.65,-11.28
2763.65,-11.28
2764.65,-11.28
2765.65,-11.28
2766.65,-11.28
2767.65,-11.28
2768.65,-11.28
2769.65,-11.28
2770.649,-11.28
2771.649,-11.28
2772.649,-11.28
2773.649,-11.28
2774.649,-11.28
2775.649,-11.28
2776.649,-11.28
2777.649,-11.28
2778.648,-11.28
2779.648,-11.28
2780.648,-11.28
2781.648,-11.279
2782.648,-11.279
2783.648,-11.279
2784.648,-11.279
2785.648,-11.279
2786.647,-11.279
2787.647,-11.279
2788.647,-11.279
2789.647,-11.279
2790.647,-11.279
2791.647,-11.279
2792.647,-11.279
2793.647,-11.279
2794.646,-11.279
2795.646,-11.279
2796.646,-11.279
2797.646,-11.279
2798.646,-11.279
2799.646,-11.278
2800.646,-11.278
2801.645,-11.278
2802.645,-11.278
2803.645,-11.278
2804.645,-11.278
2805.645,-11.278
2806.645,-11.278
2807.645,-11.278
2808.645,-11.275
2809.644,-11.27
2810.644,-11.265
2811.644,-11.26
2812.644,-11.255
2813.644,-11.25
2814.644,-11.245
2815.644,-11.239
2816.644,-11.234
2817.643,-11.229
2818.643,-11.224
2819.643,-11.219
2820.643,-11.214
2821.643,-11.209
2822.643,-11.204
2823.643,-11.199
2824.643,-11.194
2825.642,-11.189
2826.642,-11.183
2827.642,-11.178
2828.642,-11.173
2829.642,-11.168
2830.642,-11.163
2831.642,-11.158
2832.642,-11.153
2833.641,-11.148
2834.641,-11.143
2835.641,-11.138
2836.641,-11.133
2837.641,-11.127
2838.641,-11.122
2839.641,-11.117
2840.641,-11.112
2841.64,-11.107
2842.64,-11.102
2843.64,-11.097
2844.64,-11.092
2845.64,-11.087
2846.64,-11.082
2847.64,-11.077
2848.64,-11.072
2849.639,-11.067
2850.639,-11.062
2851.639,-11.056
2852.639,-11.051
2853.639,-11.046
2854.639,-11.041
2855.639,-11.036
2856.639,-11.031
2857.638,-11.026
2858.638,-11.021
2859.638,-11.016
2860.638,-11.011
2861.638,-11.006
2862.638,-11.001
2863.638,-10.996
2864.638,-10.991
2865.637,-10.986
2866.637,-10.981
2867.637,-10.976
2868.637,-10.97
2869.637,-10.965
2870.637,-10.96
2871.637,-10.955
2872.637,-10.95
2873.636,-10.945
2874.636,-10.94
2875.636,-10.935
2876.636,-10.93
2877.636,-10.925
2878.636,-10.92
2879.636,-10.915
2880.636,-10.91
2881.635,-10.905
2882.635,-10.9
2883.635,-10.895
2884.635,-10.89
2885.635,-10.885
2886.635,-10.88
2887.635,-10.875
2888.634,-10.87
2889.634,-10.865
2890.634,-10.86
2891.634,-10.855
2892.634,-10.85
2893.634,-10.845
2894.634,-10.84
2895.634,-10.835
