Kustvak	Metrering	X-coordinaat	Y-coordinaat	Raaihoek, in .01 graden
7	8770	10903300	54334500	28170
7	8790	10902900	54332500	28170
7	8810	10902600	54330600	28170
7	8890	10901100	54322300	27990
7	8970	10899700	54314800	28170
7	8990	10899400	54312900	28170
7	9010	10899000	54310900	28170
7	9080	10897200	54303700	28350
7	9160	10895400	54296300	28170
7	9180	10894900	54294400	28170
7	9200	10894500	54292400	28170
7	9280	10892600	54284400	28350
7	9370	10890500	54275800	28170
7	9390	10890000	54273900	28170
7	9410	10889500	54271900	28170
7	9480	10887900	54264700	28350
7	9570	10885800	54256400	28260
7	9590	10885300	54254400	28260
7	9610	10884800	54252500	28260
7	9680	10883200	54245300	28440
7	9760	10881300	54237800	28170
7	9780	10880800	54235900	28170
7	9800	10880300	54233900	28170
7	9840	10879300	54229800	28350
7	9940	10877000	54220300	28350
7	10000	10875600	54214200	28350
7	10060	10874200	54208600	28260
7	10080	10873700	54206700	28260
7	10100	10873300	54204700	28260
7	10160	10871700	54198300	28350
7	10230	10870200	54192000	28350
7	10310	10868200	54183700	28350
7	10370	10866900	54178400	28260
7	10390	10866400	54176500	28260
7	10410	10866000	54174500	28260
7	10470	10864400	54168100	28350
7	10540	10862900	54161800	28350
7	10620	10860900	54153600	28350
7	10670	10859800	54149200	28350
7	10690	10859400	54147200	28350
7	10710	10858900	54145300	28350
7	10780	10857100	54138000	28350
7	10850	10855600	54131600	28350
7	10930	10853600	54123400	28350
7	10980	10852500	54119000	28350
7	11000	10852100	54117000	28350
7	11020	10851600	54115100	28350
7	11080	10850100	54108800	28350
7	11150	10848500	54102400	28350
7	11230	10846600	54094300	28350
7	11280	10845500	54089700	28350
7	11300	10845000	54087800	28350
7	11320	10844500	54085800	28350
7	11370	10843300	54080700	28350
7	11450	10841500	54073200	28350
7	11520	10839800	54066100	28350
7	11570	10838600	54061500	28350
7	11590	10838200	54059500	28350
7	11610	10837700	54057600	28350
7	11670	10836200	54051500	28350
7	11750	10834400	54043900	28350
7	11820	10832700	54036900	28350
7	11870	10831600	54032300	28440
7	11890	10831100	54030300	28440
7	11910	10830600	54028400	28440
7	11970	10829200	54022300	28350
7	12050	10827300	54014700	28350
7	12130	10825400	54006800	28350
7	12180	10824300	54002000	28440
7	12200	10823800	54000100	28440
7	12220	10823300	53998200	28440
7	12280	10821900	53992200	28350
7	12350	10820300	53985500	28350
7	12430	10818400	53977600	28350
7	12480	10817200	53972800	28530
7	12500	10816700	53970900	28530
7	12520	10816300	53968900	28530
7	12580	10814800	53963000	28350
7	12650	10813200	53956300	28350
7	12730	10811300	53948500	28350
7	12780	10810100	53943600	28530
7	12800	10809700	53941600	28530
7	12820	10809200	53939700	28530
7	12880	10807800	53933900	28350
7	12950	10806100	53927000	28350
7	13030	10804200	53919200	28440
7	13070	10803300	53915300	28620
7	13090	10802800	53913400	28620
7	13110	10802400	53911400	28620
7	13200	10800300	53902800	28350
7	13270	10798600	53895700	28620
7	13290	10798100	53893800	28620
7	13310	10797600	53891800	28620
7	13400	10795600	53883300	28350
7	13480	10793600	53875200	28620
7	13500	10793100	53873200	28620
7	13520	10792700	53871300	28620
7	13600	10790700	53863200	28350
7	13690	10788600	53854700	28620
7	13710	10788200	53852700	28620
7	13730	10787700	53850800	28620
7	13810	10785800	53842900	28350
7	13890	10783900	53835100	28530
7	13910	10783400	53833100	28530
7	13930	10783000	53831200	28530
7	14010	10781000	53823200	28710
7	14080	10779000	53816700	28440
7	14100	10778400	53814800	28440
7	14120	10777900	53812800	28440
7	14210	10775100	53803600	28620
7	14300	10772700	53795600	28440
7	14320	10772100	53793700	28440
7	14340	10771500	53791700	28440
7	14420	10769200	53784000	28620
7	14500	10766900	53776400	28440
7	14520	10766300	53774500	28440
7	14540	10765700	53772600	28440
7	14620	10763200	53764400	28620
7	14710	10760800	53756300	28440
7	14730	10760200	53754400	28440
7	14750	10759700	53752400	28440
7	14830	10757300	53744900	28710
7	14910	10755000	53737100	28440
7	14930	10754500	53735200	28440
7	14950	10753900	53733300	28440
7	15030	10751500	53725500	28800
7	15120	10749000	53717000	28440
7	15140	10748400	53715100	28440
7	15160	10747800	53713100	28440
7	15240	10745600	53705800	28710
7	15320	10743200	53697800	28530
7	15340	10742600	53695900	28530
7	15360	10742000	53694000	28530
7	15440	10739600	53685800	28710
7	15530	10737100	53677700	28440
7	15550	10736500	53675800	28440
7	15570	10736000	53673800	28440
7	15650	10733700	53666200	28710
7	15730	10731300	53658500	28530
7	15750	10730800	53656600	28530
7	15770	10730200	53654700	28530
7	15850	10727900	53647000	28710
7	15940	10725300	53638400	28440
7	15960	10724700	53636500	28440
7	15980	10724100	53634500	28440
7	16060	10722000	53627300	28800
7	16140	10719500	53619200	28530
7	16160	10718900	53617300	28530
7	16180	10718300	53615400	28530
7	16260	10716000	53607300	28710
7	16340	10713700	53600000	28710
7	16360	10713100	53598100	28710
7	16380	10712600	53596200	28710
7	16470	10710000	53587400	28710
7	16560	10707400	53578900	28710
7	16580	10706800	53577000	28710
7	16600	10706200	53575100	28710
7	16680	10704000	53567600	28620
7	16750	10701900	53560700	28800
7	16770	10701300	53558800	28800
7	16790	10700700	53556900	28800
7	16880	10698000	53547800	28530
7	16970	10695500	53539600	28980
7	16990	10694900	53537700	28980
7	17010	10694400	53535800	28980
7	17080	10692100	53528200	28710
7	17160	10690000	53521400	29070
7	17180	10689400	53519500	29070
7	17200	10688900	53517600	29070
7	17290	10686000	53508200	28710
7	17360	10684200	53502300	29340
7	17380	10683700	53500300	29340
7	17400	10683100	53498400	29340
7	17480	10680800	53490800	28710
7	17550	10678800	53484000	28710
7	17630	10676500	53476500	28710
7	17680	10675000	53471600	29160
7	17700	10674400	53469700	29160
7	17720	10673800	53467700	29160
7	17770	10672400	53463100	28710
7	17840	10670400	53456200	28710
7	17910	10668400	53449700	28710
7	17980	10666300	53442800	28350
7	18000	10665800	53440900	28350
7	18020	10665100	53439000	28350
7	18080	10662900	53432800	28980
7	18160	10660400	53425800	28620
7	18180	10659700	53423900	28620
7	18200	10659100	53422100	28620
7	18270	10656700	53415200	28980
7	18350	10654100	53407900	28980
7	18370	10653400	53406000	28980
7	18390	10652700	53404100	28980
7	18440	10650900	53398600	28890
7	18510	10648700	53392800	28710
7	18530	10648100	53391000	28710
7	18550	10647400	53389100	28710
7	18620	10645200	53382400	28890
7	18690	10642700	53375900	28620
7	18710	10642000	53374000	28620
7	18730	10641400	53372100	28620
7	18800	10638900	53364600	28890
7	18890	10636000	53357000	28800
7	18910	10635400	53355100	28800
7	18930	10634700	53353200	28800
7	18960	10633800	53350400	28980
7	19030	10631000	53342900	28980
7	19100	10629100	53337200	28980
7	19140	10627400	53332500	28980
7	19160	10626700	53330600	28980
7	19180	10626000	53328700	28980
7	19250	10624100	53323100	28980
7	19320	10621300	53315500	28980
7	19400	10619100	53308900	28980
7	19460	10616700	53302300	28980
7	19480	10616000	53300500	28980
7	19500	10615300	53298600	28980
7	19550	10614100	53294800	28980
7	19620	10611300	53287300	28980
7	19690	10609400	53281600	28980
7	19730	10607700	53276900	29070
7	19750	10607000	53275000	29070
7	19770	10606300	53273100	29070
7	19830	10604800	53268400	28980
7	19900	10602000	53260900	28980
7	19960	10600400	53256100	28980
7	20020	10598300	53250500	29340
7	20040	10597600	53248600	29340
7	20060	10597000	53246700	29340
7	20090	10596100	53243900	28980
7	20150	10593300	53236400	28980
7	20230	10591400	53230700	28980
7	20250	10590000	53226900	29430
7	20270	10589300	53225100	29430
7	20290	10588600	53223200	29430
7	20410	10584800	53211900	28980
7	20580	10579200	53196000	29700
7	20710	10575000	53184200	29790
7	20830	10570800	53172200	29790
7	21000	10566700	53160700	29790
7	21110	10562500	53149900	28980
7	21230	10558700	53139000	29520
7	21340	10554700	53128600	28980
7	21460	10550800	53117600	29160
7	21580	10546400	53105900	28980
7	21650	10544000	53099200	28800
7	21730	10541800	53092300	28710
7	21870	10537600	53078300	28710
7	22000	10534200	53067300	28710
7	22050	10532400	53061100	28530
7	22120	10530700	53054300	28350
7	22250	10527800	53042800	28350
7	22380	10524400	53029100	28350
7	22510	10521600	53017700	28350
7	22630	10518000	53003200	28350
7	22830	10513900	52986400	28350
7	23000	10509700	52969600	28350
7	23080	10507600	52961200	28260
7	23170	10505900	52952800	28170
7	23320	10502900	52938100	28170
7	23450	10500300	52925300	28170
7	23580	10497600	52912400	28170
7	23710	10495100	52899900	28170
7	23860	10492000	52884900	28170
7	24000	10488500	52867800	28170
7	24150	10485500	52853200	28170
7	24270	10482900	52840600	28170
7	24400	10480300	52828000	28170
7	24540	10477600	52814600	28170
7	24690	10474500	52799500	28170
7	24870	10471000	52782300	28170
7	25000	10468400	52767600	28170
7	25120	10465500	52755200	28170
7	25310	10461700	52736800	28170
7	25570	10456500	52711600	28170
7	25820	10451800	52686700	28170
7	26000	10447200	52666200	28080
7	26060	10446000	52660300	28080
7	26130	10444500	52652400	28080
7	26150	10444100	52650500	28080
7	26170	10443800	52648500	28080
7	26290	10442100	52636900	27900
7	26390	10439600	52626900	27990
7	26410	10439200	52624900	27990
7	26430	10438800	52622900	27990
7	26540	10437200	52612500	27900
7	26650	10434800	52602300	27810
7	26670	10434500	52600300	27810
7	26690	10434100	52598300	27810
7	26770	10433300	52593000	27900
7	27000	10429200	52572800	27810
7	27160	10426700	52556700	27900
7	27200	10426100	52552800	27900
7	27220	10425800	52550800	27900
7	27240	10425500	52548800	27900
7	27320	10424300	52540800	27900
7	27470	10422000	52526300	27900
7	27640	10419400	52509000	27900
7	27700	10418500	52503000	27900
7	27720	10418200	52501000	27900
7	27740	10417800	52499000	27900
7	27820	10416600	52490600	27810
7	28000	10413900	52473400	27900
7	28160	10412000	52456800	27630
7	28190	10411700	52454100	27900
7	28210	10411400	52452200	27900
7	28230	10411200	52450200	27900
7	28320	10410100	52440800	27630
7	28470	10408400	52426100	27630
7	28640	10406400	52409100	27630
7	28690	10405800	52404400	27810
7	28710	10405600	52402400	27810
7	28730	10405400	52400400	27810
7	28820	10404300	52390800	27630
7	29000	10402400	52374100	27720
7	29150	10400500	52358600	27720
7	29170	10400300	52356600	27720
7	29190	10400000	52354600	27720
7	29230	10399600	52350900	27630
7	29350	10398200	52338700	27630
7	29450	10397100	52329000	27630
7	29500	10396400	52323800	27720
7	29520	10396200	52321800	27720
7	29540	10396000	52319800	27720
7	29650	10394800	52309400	27630
7	29750	10393500	52298900	27720
7	29770	10393300	52296900	27720
7	29790	10393100	52294900	27720
7	29870	10392200	52287000	27630
7	29950	10391200	52279000	27720
7	29970	10391000	52277000	27720
7	30000	10390600	52274000	27720
7	30250	10387700	52249200	27630
7	30500	10384900	52224400	27720
7	30750	10382000	52199600	27720
7	31000	10379100	52174800	27720
7	31250	10376200	52150100	27720
7	31500	10373300	52125200	27720
7	31750	10370500	52100400	27720
7	32000	10367500	52075200	27720
7	32250	10364600	52050300	27720
7	32500	10361700	52025500	27630
7	32750	10358800	52000700	27720
7	33000	10355900	51975400	27630
7	33250	10353000	51950600	27720
7	33500	10350100	51925800	27720
7	33750	10347200	51901000	27720
7	34000	10344200	51875900	27720
7	34250	10341300	51851000	27630
7	34500	10338400	51826100	27630
7	34750	10335500	51801200	27720
7	35000	10332500	51776300	27540
7	35250	10330300	51751300	27540
7	35500	10328000	51726400	27540
7	35750	10325800	51701500	27540
7	36000	10323500	51676600	27540
7	36250	10321300	51651700	27540
7	36500	10319000	51626800	27450
7	36750	10316800	51601900	27540
7	37000	10314500	51577000	27630
7	37250	10311200	51552200	27720
7	37500	10307800	51527400	27810
7	37750	10304400	51502700	27810
7	38000	10301100	51478200	27810
7	38250	10297800	51453500	27810
7	38500	10294400	51428700	27810
7	38750	10291000	51403900	27810
7	39000	10287700	51379000	27810
7	39250	10284300	51354200	27720
7	39500	10280900	51329400	27810
7	39750	10277600	51304700	27720
7	40000	10274100	51279300	27810
7	40250	10270700	51254500	27810
7	40500	10267400	51229800	27810
7	40750	10264000	51205000	27810
7	41000	10260600	51180000	27810
7	41250	10257200	51155300	27720
7	41500	10253900	51130500	27810
7	41750	10250500	51105800	27810
7	42000	10247100	51080900	27810
7	42250	10243800	51056100	27810
7	42500	10240400	51031300	27810
7	42750	10237000	51006600	27720
7	43000	10233600	50981700	27720
7	43250	10230300	50956900	27720
7	43500	10226900	50932200	27720
7	43750	10223500	50907400	27810
7	44000	10220100	50882500	27900
7	44250	10216200	50857900	27810
7	44500	10212200	50833200	27900
7	44750	10208300	50808500	27900
7	45000	10204300	50783800	27990
7	45250	10199200	50759200	28170
7	45500	10194100	50734700	28080
7	45750	10189000	50710200	28170
7	46000	10183900	50685700	28170
7	46250	10178800	50661200	28170
7	46500	10173700	50636700	28170
7	46750	10168700	50612300	28260
7	47000	10163600	50587700	28170
7	47250	10158500	50563200	28170
7	47500	10153400	50538700	28260
7	47750	10148300	50514300	28170
7	48000	10143200	50489700	28170
7	48250	10138100	50465300	28170
7	48500	10133000	50440800	28170
7	48750	10127900	50416300	28260
7	49000	10122800	50391800	28170
7	49250	10117200	50367400	28260
7	49500	10111500	50343100	28260
7	49750	10105900	50318800	28350
7	50000	10100200	50294300	28350
7	50250	10094500	50269900	28260
7	50500	10088900	50245600	28260
7	50750	10083300	50221200	28350
7	51000	10077600	50196800	28260
7	51250	10071900	50172500	28350
7	51500	10066300	50148100	28350
7	51750	10060600	50123800	28350
7	52000	10054900	50099200	28350
7	52250	10049300	50074900	28260
7	52500	10042000	50050200	29250
7	52750	10032200	50027100	29250
7	53000	10022500	50004100	29250
7	53250	10012800	49981100	29250
7	53500	10003000	49958100	29340
7	53750	9993300	49935100	29340
7	54000	9982900	49910500	29250
7	54250	9973100	49887400	29250
7	54500	9963400	49864400	29340
7	54750	9953600	49841400	29250
7	55000	9943400	49817200	29340
8	56250	9956700	49685700	28710
8	56500	9949300	49661800	28710
8	56750	9941800	49637900	28710
8	57000	9934400	49614100	28710
8	57250	9927000	49590200	28710
8	57500	9919700	49566300	28710
8	57750	9912300	49542500	28710
8	58000	9904300	49516700	28710
8	58250	9896900	49492800	28710
8	58500	9889500	49468900	28710
8	58750	9882000	49445000	28800
8	59000	9874600	49421100	28800
8	59250	9867200	49397200	28710
8	59500	9859800	49373300	28710
8	59750	9852400	49349400	28710
8	60000	9845000	49325500	28710
8	60250	9837500	49301700	28710
8	60500	9830100	49277800	28710
8	60750	9822700	49253900	28710
8	61000	9815300	49229900	28890
8	61250	9806200	49206500	29070
8	61500	9797300	49183200	29070
8	61750	9788300	49159900	29070
8	62000	9779400	49136700	29070
8	62250	9770400	49113400	29070
8	62500	9761400	49090100	29070
8	62750	9752400	49066800	29070
8	63000	9743400	49043300	29160
8	63250	9734400	49020000	29070
8	63500	9725400	48996700	29070
8	63750	9716400	48973300	29070
8	64000	9707400	48949900	29160
8	64250	9697700	48926800	29250
8	64500	9688100	48903700	29250
8	64750	9678400	48880600	29340
8	65000	9668700	48857600	29340
8	65250	9659100	48834600	29340
8	65500	9649400	48811500	29340
8	65750	9639700	48788500	29250
8	66000	9630000	48765300	29250
8	66250	9620400	48742300	29250
8	66500	9610700	48719200	29340
8	66750	9601100	48696100	29250
8	67000	9591400	48673100	29250
8	67250	9581700	48650000	29250
8	67500	9572100	48627000	29250
8	67750	9562400	48603900	29250
8	68000	9552700	48580800	29250
8	68250	9543000	48557800	29250
8	68500	9533300	48534700	29250
8	68750	9523700	48511700	29250
8	69000	9514000	48488500	29250
8	69250	9504300	48465500	29250
8	69500	9494600	48442400	29250
8	69750	9485000	48419300	29250
8	70000	9475300	48396200	29250
8	70250	9465600	48373100	29250
8	70500	9455900	48350000	29340
8	70750	9446200	48327000	29250
8	71000	9436600	48304000	29250
8	71250	9426500	48281000	29340
8	71500	9416400	48258200	29340
8	71750	9406200	48235300	29430
8	72000	9396000	48212200	29430
8	72250	9385900	48189400	29340
8	72500	9375800	48166500	29430
8	72750	9365700	48143600	29340
8	73000	9357600	48125200	29340
8	73250	9346500	48102600	29610
8	73500	9335500	48080100	29610
8	73750	9325200	48059000	29610
8	74000	9313500	48035200	29610
8	74250	9302400	48012700	29610
8	74500	9291400	47990200	29610
8	74750	9280400	47967800	29610
8	75000	9269400	47945200	29610
8	75250	9258400	47922700	29610
8	75500	9247400	47900300	29700
8	75750	9236400	47877900	29610
8	76000	9225300	47855200	29610
8	76250	9214300	47832700	29610
8	76500	9203300	47810300	29610
8	76750	9192300	47787800	29610
8	77000	9181200	47765300	29610
8	77250	9170200	47742800	29610
8	77500	9159200	47720300	29700
8	77750	9148200	47697900	29610
8	78000	9137100	47675200	29700
8	78250	9125300	47653100	29880
8	78500	9113700	47631000	29790
8	78750	9102000	47609000	29790
8	79000	9090200	47586700	29790
8	79250	9078500	47564600	29790
8	79500	9066800	47542600	29790
8	79750	9055100	47520400	29790
8	80000	9043300	47498200	29790
8	80250	9031600	47476100	29790
8	80500	9019900	47454000	29790
8	80750	9008200	47432000	29790
8	81000	8996400	47409600	29790
8	81250	8984700	47387600	29790
8	81500	8973000	47365500	29790
8	81750	8961300	47343400	29790
8	82000	8949400	47321000	29790
8	82250	8937700	47298800	29880
8	82500	8926000	47276800	29880
8	82750	8914300	47254800	29790
8	83000	8902600	47232600	29880
8	83250	8890200	47210700	29970
8	83500	8877800	47189000	29970
8	83750	8865500	47167300	29970
8	84000	8853100	47145500	29970
8	84250	8840800	47123700	29970
8	84500	8828400	47101900	29970
8	84750	8816000	47080200	30060
8	85000	8803600	47058200	30060
8	85250	8790100	47036600	30240
8	85500	8776900	47015400	30240
8	85750	8763700	46994200	30150
8	86000	8750700	46973300	30150
8	86250	8737800	46951800	30150
8	86500	8724900	46930500	30150
8	86750	8712100	46909200	29970
8	87000	8699000	46887500	30060
8	87250	8686100	46866100	30060
8	87500	8673100	46844600	30150
8	87750	8660300	46823200	30060
8	88000	8647300	46801800	30240
8	88250	8633600	46780700	30330
8	88500	8620000	46759800	30330
8	88750	8606300	46738800	30330
8	89000	8592600	46717800	30330
8	89250	8578900	46696900	30330
8	89500	8565300	46675900	30330
8	89750	8551600	46655000	30330
8	90000	8537900	46633800	30420
8	90250	8523400	46613300	30510
8	90500	8509000	46592900	30510
8	90750	8494600	46572500	30510
8	91000	8481200	46553500	30510
8	91250	8466800	46533200	30510
8	91500	8452500	46512800	30510
8	91750	8438100	46492400	30510
8	92000	8422400	46470200	30690
8	92250	8406700	46450500	30870
8	92500	8391000	46430900	30960
8	92750	8375400	46411400	30870
8	93000	8359800	46391900	30870
8	93250	8344200	46372400	30870
8	93500	8328600	46352900	30870
8	93750	8312900	46333300	30870
8	94000	8297200	46313700	30870
8	94250	8281600	46294200	30870
8	94500	8266000	46274600	30870
8	94750	8250400	46255100	30870
8	96000	8168100	46160700	31140
8	96250	8151500	46142000	31140
8	96500	8134900	46123300	31140
8	96750	8118300	46104600	31140
8	95000	8234500	46235300	31050
8	95250	8217900	46216600	31140
8	95500	8201300	46197900	31140
8	95750	8184700	46179300	31140
8	97000	8101500	46085800	31320
8	97250	8084200	46068000	31410
1	8000	23100400	61776300	34470
1	8250	23125500	61783000	34470
1	8500	23149700	61789500	34470
1	8750	23173800	61795900	34470
1	9000	23198000	61802400	34470
1	9250	23222200	61808800	34470
1	9500	23246300	61815200	34470
