X	Graphic Profile 1
1299.919	16.625
1300.919	16.630
1301.919	16.635
1302.919	16.640
1303.919	16.645
1304.918	16.651
1305.918	16.656
1306.918	16.661
1307.918	16.666
1308.918	16.672
1309.918	16.677
1310.918	16.682
1311.918	16.688
1312.918	16.694
1313.918	16.699
1314.918	16.705
1315.918	16.710
1316.918	16.716
1317.918	16.722
1318.918	16.728
1319.918	16.734
1320.917	16.740
1321.917	16.746
1322.917	16.752
1323.917	16.758
1324.917	16.764
1325.917	16.770
1326.917	16.777
1327.917	16.783
1328.917	16.789
1329.917	16.796
1330.917	16.802
1331.917	16.809
1332.917	16.815
1333.917	16.822
1334.917	16.828
1335.917	16.835
1336.916	16.842
1337.916	16.849
1338.916	16.856
1339.916	16.863
1340.916	16.870
1341.916	16.877
1342.916	16.884
1343.916	16.891
1344.916	16.894
1345.916	16.896
1346.916	16.898
1347.916	16.899
1348.916	16.901
1349.916	16.903
1350.916	16.905
1351.916	16.906
1352.915	16.908
1353.915	16.910
1354.915	16.911
1355.915	16.913
1356.915	16.915
1357.915	16.916
1358.915	16.918
1359.915	16.920
1360.915	16.921
1361.915	16.923
1362.915	16.925
1363.915	16.926
1364.915	16.928
1365.915	16.930
1366.915	16.929
1367.915	16.928
1368.914	16.927
1369.914	16.926
1370.914	16.925
1371.914	16.924
1372.914	16.923
1373.914	16.921
1374.914	16.920
1375.914	16.919
1376.914	16.918
1377.914	16.916
1378.914	16.915
1379.914	16.914
1380.914	16.913
1381.914	16.911
1382.914	16.910
1383.914	16.908
1384.913	16.907
1385.913	16.906
1386.913	16.904
1387.913	16.903
1388.913	16.901
1389.913	16.900
1390.913	16.898
1391.913	16.897
1392.913	16.895
1393.913	16.893
1394.913	16.892
1395.913	16.890
1396.913	16.888
1397.913	16.887
1398.913	16.885
1399.913	16.883
1400.912	16.882
1401.912	16.880
1402.912	16.878
1403.912	16.876
1404.912	16.874
1405.912	16.872
1406.912	16.871
1407.912	16.869
1408.912	16.867
1409.912	16.865
1410.912	16.863
1411.912	16.861
1412.912	16.859
1413.912	16.857
1414.912	16.855
1415.912	16.853
1416.911	16.851
1417.911	16.848
1418.911	16.846
1419.911	16.844
1420.911	16.842
1421.911	16.840
1422.911	16.838
1423.911	16.835
1424.911	16.833
1425.911	16.831
1426.911	16.828
1427.911	16.826
1428.911	16.824
1429.911	16.822
1430.911	16.819
1431.911	16.817
1432.910	16.814
1433.910	16.812
1434.910	16.809
1435.910	16.807
1436.910	16.804
1437.910	16.802
1438.910	16.799
1439.910	16.797
1440.910	16.794
1441.910	16.791
1442.910	16.789
1443.910	16.783
1444.910	16.773
1445.910	16.763
1446.910	16.753
1447.910	16.743
1448.909	16.733
1449.909	16.724
1450.909	16.714
1451.909	16.704
1452.909	16.694
1453.909	16.685
1454.909	16.675
1455.909	16.665
1456.909	16.656
1457.909	16.646
1458.909	16.637
1459.909	16.628
1460.909	16.618
1461.909	16.609
1462.909	16.600
1463.909	16.591
1464.908	16.581
1465.908	16.572
1466.908	16.563
1467.908	16.554
1468.908	16.545
1469.908	16.536
1470.908	16.527
1471.908	16.519
1472.908	16.510
1473.908	16.501
1474.908	16.492
1475.908	16.484
1476.908	16.475
1477.908	16.467
1478.908	16.458
1479.908	16.450
1480.907	16.441
1481.907	16.433
1482.907	16.425
1483.907	16.416
1484.907	16.408
1485.907	16.400
1486.907	16.392
1487.907	16.384
1488.907	16.376
1489.907	16.368
1490.907	16.360
1491.907	16.352
1492.907	16.344
1493.907	16.336
1494.907	16.328
1495.907	16.321
1496.906	16.313
1497.906	16.306
1498.906	16.298
1499.906	16.290
1500.906	16.283
1501.906	16.276
1502.906	16.268
1503.906	16.261
1504.906	16.254
1505.906	16.246
1506.906	16.239
1507.906	16.232
1508.906	16.225
1509.906	16.218
1510.906	16.211
1511.906	16.204
1512.905	16.197
1513.905	16.190
1514.905	16.183
1515.905	16.176
1516.905	16.170
1517.905	16.163
1518.905	16.156
1519.905	16.150
1520.905	16.143
1521.905	16.137
1522.905	16.130
1523.905	16.124
1524.905	16.117
1525.905	16.111
1526.905	16.105
1527.905	16.099
1528.904	16.092
1529.904	16.086
1530.904	16.080
1531.904	16.074
1532.904	16.068
1533.904	16.062
1534.904	16.056
1535.904	16.051
1536.904	16.045
1537.904	16.039
1538.904	16.033
1539.904	16.028
1540.904	16.022
1541.904	16.016
1542.904	16.012
1543.904	16.012
1544.903	16.013
1545.903	16.013
1546.903	16.013
1547.903	16.014
1548.903	16.014
1549.903	16.015
1550.903	16.015
1551.903	16.016
1552.903	16.016
1553.903	16.017
1554.903	16.017
1555.903	16.018
1556.903	16.018
1557.903	16.019
1558.903	16.019
1559.903	16.019
1560.902	16.020
1561.902	16.020
1562.902	16.021
1563.902	16.021
1564.902	16.022
1565.902	16.022
1566.902	16.023
1567.902	16.023
1568.902	16.024
1569.902	16.024
1570.902	16.025
1571.902	16.025
1572.902	16.025
1573.902	16.026
1574.902	16.026
1575.902	16.027
1576.901	16.027
1577.901	16.028
1578.901	16.028
1579.901	16.029
1580.901	16.029
1581.901	16.030
1582.901	16.030
1583.901	16.031
1584.901	16.031
1585.901	16.031
1586.901	16.032
1587.901	16.032
1588.901	16.033
1589.901	16.033
1590.901	16.034
1591.901	16.034
1592.900	16.035
1593.900	16.035
1594.900	16.036
1595.900	16.036
1596.900	16.037
1597.900	16.037
1598.900	16.037
1599.900	16.038
1600.900	16.038
1601.900	16.039
1602.900	16.039
1603.900	16.040
1604.900	16.040
1605.900	16.041
1606.900	16.041
1607.900	16.041
1608.899	16.042
1609.899	16.042
1610.899	16.043
1611.899	16.043
1612.899	16.044
1613.899	16.044
1614.899	16.044
1615.899	16.045
1616.899	16.045
1617.899	16.046
1618.899	16.046
1619.899	16.047
1620.899	16.047
1621.899	16.047
1622.899	16.048
1623.899	16.048
1624.898	16.049
1625.898	16.049
1626.898	16.049
1627.898	16.050
1628.898	16.050
1629.898	16.051
1630.898	16.051
1631.898	16.052
1632.898	16.052
1633.898	16.052
1634.898	16.053
1635.898	16.053
1636.898	16.054
