M,Z
1547,-7.321
1548,-7.258
1549,-7.119
1550,-7.072
1551,-7.013
1552,-6.898
1553,-6.793
1554,-6.677
1555,-6.503
1556,-6.518
1557,-6.553
1558,-6.54
1559,-6.557
1560,-6.627
1561,-6.659
1562,-6.694
1563,-6.652
1564,-6.646
1565,-6.493
1566,-6.341
1567,-6.274
1568,-6.207
1569,-6.166
1570,-6.146
1571,-6.093
1572,-6.064
1573,-6.13
1574,-6.226
1575,-6.263
1576,-6.326
1577,-6.394
1578,-6.206
1579,-5.921
1580,-5.811
1581,-5.938
1582,-5.982
1583,-5.941
1584,-5.885
1585,-5.815
1586,-5.763
1587,-5.726
1588,-5.698
1589,-5.687
1590,-5.665
1591,-5.664
1592,-5.663
1593,-5.618
1594,-5.581
1595,-5.558
1596,-5.541
1597,-5.533
1598,-5.521
1599,-5.534
1600,-5.487
1601,-5.496
1602,-5.473
1603,-5.501
1604,-5.467
1605,-5.444
1606,-5.47
1607,-5.449
1608,-5.481
1609,-5.488
1610,-5.524
1611,-5.591
1612,-5.647
1613,-5.617
1614,-5.565
1615,-5.553
1616,-5.563
1617,-5.613
1618,-5.681
1619,-5.688
1620,-5.646
1621,-5.655
1622,-5.735
1623,-5.662
1624,-5.577
1625,-5.555
1626,-5.476
1627,-5.423
1628,-5.442
1629,-5.569
1630,-5.658
1631,-5.739
1632,-5.811
1633,-5.629
1634,-5.448
1635,-5.364
1636,-5.338
1637,-5.328
1638,-5.293
1639,-5.293
1640,-5.29
1641,-5.136
1642,-5.138
1643,-5.098
1644,-5.062
1645,-5.069
1646,-5.026
1647,-4.997
1648,-4.982
1649,-4.968
1650,-4.963
1651,-4.979
1652,-4.941
1653,-4.893
1654,-4.904
1655,-4.901
1656,-4.868
1657,-4.84
1658,-4.803
1659,-4.789
1660,-4.763
1661,-4.764
1662,-4.739
1663,-4.735
1664,-4.731
1665,-4.725
1666,-4.695
1667,-4.674
1668,-4.67
1669,-4.641
1670,-4.624
1671,-4.612
1672,-4.591
1673,-4.568
1674,-4.565
1675,-4.546
1676,-4.522
1677,-4.507
1678,-4.508
1679,-4.477
1680,-4.453
1681,-4.438
1682,-4.412
1683,-4.388
1684,-4.36
1685,-4.349
1686,-4.351
1687,-4.337
1688,-4.319
1689,-4.279
1690,-4.3
1691,-4.286
1692,-4.28
1693,-4.289
1694,-4.275
1695,-4.247
1696,-4.237
1697,-4.252
1698,-4.231
1699,-4.226
1700,-4.23
1701,-4.219
1702,-4.203
1703,-4.205
1704,-4.183
1705,-4.166
1706,-4.14
1707,-4.126
1708,-4.128
1709,-4.117
1710,-4.111
1711,-4.106
1712,-4.09
1713,-4.074
1714,-4.082
1715,-4.073
1716,-4.07
1717,-4.09
1718,-4.1
1719,-4.116
1720,-4.119
1721,-4.134
1722,-4.14
1723,-4.133
1724,-4.143
1725,-4.15
1726,-4.139
1727,-4.096
1728,-4.076
1729,-4.088
1730,-4.09
1731,-4.062
1732,-4.061
1733,-4.069
1734,-4.062
1735,-4.061
1736,-4.039
1737,-4.025
1738,-4.025
1739,-4.02
1740,-3.993
1741,-3.966
1742,-3.952
1743,-3.922
1744,-3.93
1745,-3.941
1746,-3.938
1747,-3.931
1748,-3.908
1749,-3.908
1750,-3.876
1751,-3.861
1752,-3.853
1753,-3.843
1754,-3.825
1755,-3.823
1756,-3.814
1757,-3.811
1758,-3.81
1759,-3.792
1760,-3.77
1761,-3.771
1762,-3.775
1763,-3.753
1764,-3.747
1765,-3.758
1766,-3.785
1767,-3.77
1768,-3.825
1769,-3.852
1770,-3.801
1771,-3.828
1772,-3.868
1773,-3.938
1774,-4.05
1775,-4.132
1776,-4.198
1777,-4.298
1778,-4.398
1779,-4.418
1780,-4.332
1781,-4.297
1782,-4.245
1783,-4.215
1784,-4.209
1785,-4.206
1786,-4.192
1787,-4.206
1788,-4.202
1789,-4.204
1790,-4.249
1791,-4.273
1792,-4.275
1793,-4.296
1794,-4.389
1795,-4.433
1796,-4.329
1797,-4.216
1798,-4.224
1799,-4.206
1800,-4.211
1801,-4.268
1802,-4.326
1803,-4.36
1804,-4.261
1805,-4.119
1806,-4.032
1807,-3.977
1808,-3.947
1809,-3.914
1810,-3.885
1811,-3.845
1812,-3.838
1813,-3.838
1814,-3.854
1815,-3.897
1816,-3.89
1817,-3.872
1818,-3.858
1819,-3.782
1820,-3.8
1821,-3.802
1822,-3.814
1823,-3.829
1824,-3.81
1825,-3.777
1826,-3.772
1827,-3.8
1828,-3.806
1829,-3.791
1830,-3.769
1831,-3.735
1832,-3.726
1833,-3.737
1834,-3.702
1835,-3.707
1836,-3.745
1837,-3.708
1838,-3.678
1839,-3.644
1840,-3.637
1841,-3.566
1842,-3.532
1843,-3.54
1844,-3.549
1845,-3.525
1846,-3.53
1847,-3.54
1848,-3.53
1849,-3.535
1850,-3.535
1851,-3.526
1852,-3.523
1853,-3.49
1854,-3.469
1855,-3.461
1856,-3.487
1857,-3.428
1858,-3.453
1859,-3.453
1860,-3.49
1861,-3.504
1862,-3.531
1863,-3.546
1864,-3.555
1865,-3.462
1866,-3.455
1867,-3.473
1868,-3.448
1869,-3.356
1870,-3.329
1871,-3.246
1872,-3.191
1873,-3.15
1874,-3.119
1875,-3.156
1876,-3.107
1877,-3.068
1878,-3.073
1879,-3.128
1880,-3.157
1881,-3.156
1882,-3.109
1883,-3.028
1884,-3.027
1885,-3.046
1886,-2.958
1887,-2.903
1888,-2.871
1889,-2.83
1890,-2.789
1891,-2.754
1892,-2.731
1893,-2.71
1894,-2.693
1895,-2.678
1896,-2.661
1897,-2.678
1898,-2.716
1899,-2.774
1900,-2.825
1901,-2.862
1902,-2.846
1903,-2.766
1904,-2.809
1905,-2.88
1906,-2.888
1907,-2.882
1908,-2.792
1909,-2.612
1910,-2.467
1911,-2.396
1912,-2.292
1913,-2.265
1914,-2.19
1915,-2.12
1916,-2.057
1917,-1.986
1918,-1.967
1919,-1.98
1920,-1.969
1921,-1.938
1922,-1.905
1923,-1.88
1924,-1.852
1925,-1.833
1926,-1.791
1927,-1.773
1928,-1.808
1929,-1.776
1930,-1.771
1931,-1.744
1932,-1.718
1933,-1.717
1934,-1.694
1935,-1.671
1936,-1.661
1937,-1.644
1938,-1.622
1939,-1.608
1940,-1.586
1941,-1.564
1942,-1.574
1943,-1.548
1944,-1.541
1945,-1.519
1946,-1.476
1947,-1.476
1948,-1.406
1949,-1.417
1950,-1.391
1951,-1.404
1952,-1.395
1953,-1.401
1954,-1.389
1955,-1.359
1956,-1.338
1957,-1.32
1958,-1.316
1959,-1.333
1960,-1.347
1961,-1.341
1962,-1.325
1963,-1.326
1964,-1.323
1965,-1.356
1966,-1.343
1967,-1.311
1968,-1.311
1969,-1.275
1970,-1.285
1971,-1.268
1972,-1.181
1973,-1.161
1974,-1.193
1975,-1.174
1976,-1.117
1977,-1.141
1978,-1.155
1979,-1.13
1980,-1.102
1981,-1.145
1982,-1.105
1983,-1.145
1984,-1.1
1985,-1.05
1986,-1.089
1987,-1.082
1988,-1.116
1989,-1.202
1990,-1.26
1991,-1.298
1992,-1.323
1993,-1.295
1994,-1.257
1995,-1.249
1996,-1.244
1997,-1.204
1998,-1.144
1999,-1.045
2000,-1.077
2001,-1.103
2002,-1.15
2003,-1.173
2004,-1.128
2005,-1.173
2006,-1.126
2007,-1.09
2008,-1.102
2009,-1.151
2010,-1.171
2011,-1.174
2012,-1.19
2013,-1.199
2014,-1.165
2015,-1.183
2016,-1.142
2017,-1.17
2018,-1.133
2019,-1.072
2020,-1.109
2021,-1.043
2022,-0.969
2023,-0.807
2024,-0.724
2025,-0.728
2026,-0.71
2027,-0.642
2028,-0.651
2029,-0.602
2030,-0.633
2031,-0.492
2032,-0.495
2033,-0.695
2034,-0.817
2035,-0.674
2036,-0.465
2037,-0.368
2038,-0.387
2039,-0.362
2040,-0.281
2041,-0.239
2042,-0.151
2043,-0.201
2044,-0.339
2045,-0.63
2046,-0.788
2047,-0.753
2048,-0.718
2049,-0.702
2050,-0.686
2051,-0.64
2052,-0.594
2053,-0.572
2054,-0.552
2055,-0.575
2056,-0.642
2057,-0.522
2058,-0.472
2059,-0.616
2060,-0.698
2061,-0.693
2062,-0.69
2063,-0.671
2064,-0.677
2065,-0.701
2066,-0.678
2067,-0.695
2068,-0.706
2069,-0.702
2070,-0.712
2071,-0.714
2072,-0.701
2073,-0.693
2074,-0.627
2075,-0.605
2076,-0.573
2077,-0.541
2078,-0.541
2079,-0.502
2080,-0.507
2081,-0.457
2082,-0.429
2083,-0.429
2084,-0.428
2085,-0.417
2086,-0.429
2087,-0.492
2088,-0.425
2089,-0.429
2090,-0.441
2091,-0.359
2092,-0.343
2093,-0.228
2094,-0.223
2095,-0.152
2096,-0.093
2097,-0.067
2098,-0.026
2099,-0.017
2100,-0.114
2101,-0.214
2102,-0.263
2103,-0.264
2104,-0.245
2105,-0.241
2106,-0.253
2107,-0.246
2108,-0.187
2109,-0.158
2110,-0.197
2111,-0.186
2112,-0.171
2113,-0.167
2114,-0.176
2115,-0.167
2116,-0.125
2117,-0.117
2118,-0.115
2119,-0.095
2120,-0.062
2121,-0.045
2122,-0.053
2123,-0.034
2124,0.005
2125,-0.025
2126,-0.031
2127,0.009
2128,0.045
2129,0.165
2130,0.116
2131,0.078
2132,0.151
2133,0.529
2134,0.863
2135,0.602
2136,0.356
2137,0.23
2138,0.079
2139,0.118
2140,0.139
2141,0.201
2142,0.179
2143,0.164
2144,0.207
2145,0.182
2146,0.243
2147,0.234
2148,0.259
2149,0.298
2150,0.274
2151,0.301
2152,0.353
2153,0.346
2154,0.343
2155,0.377
2156,0.409
2157,0.408
2158,0.411
2159,0.451
2160,0.479
2161,0.436
2162,0.434
2163,0.42
2164,0.436
2165,0.415
2166,0.396
2167,0.391
2168,0.391
2169,0.347
2170,0.406
2171,0.428
2172,0.418
2173,0.413
2174,0.448
2175,0.513
2176,0.537
2177,0.562
2178,0.625
2179,0.631
2180,0.719
2181,0.723
2182,0.758
2183,0.68
2184,0.739
2185,0.834
2186,0.87
2187,0.93
2188,0.972
2189,1.016
2190,1.064
2191,1.089
2192,1.116
2193,1.135
2194,1.094
2195,1.046
2196,1.117
2197,1.114
2198,1.061
2199,1.051
2200,1.004
2220,1.533
2221,1.738
2222,1.916
2223,1.723
2224,2.001
2225,2.2
2226,1.724
2227,1.957
2228,2.491
2229,1.814
2230,1.768
2231,1.876
2232,1.977
2233,2.033
2234,2.055
2235,2.073
2236,2.092
2237,2.124
2238,2.165
2239,2.235
2240,2.317
2241,2.397
2242,2.492
2243,2.591
2244,2.701
2245,2.809
2246,2.901
2247,3.022
2248,3.249
2249,3.476
2250,3.483
2251,3.5
2252,3.627
2253,4.54
2254,11.987
2255,23.513
2256,31.245
2257,32.529
2258,34.251
2259,36.015
2260,37.271
2261,37.969
2262,38.344
2263,38.528
2264,38.695
2265,38.903
2266,39.275
2267,39.632
2268,39.84
2269,40
2270,40.106
2271,40.143
2272,40.181
2273,40.301
2274,40.269
2275,40.329
2276,40.385
2277,40.447
2278,40.566
2279,40.561
2280,40.509
2281,40.465
2282,40.637
2283,40.747
2284,40.777
2285,40.784
2286,40.967
2287,41.338
2288,41.67
2289,41.808
2290,42.327
2291,42.576
2292,42.82
2293,43.272
2294,43.773
2295,44.227
2296,44.896
2297,45.508
2298,45.903
2299,46.297
2300,46.464
2301,46.614
2302,46.963
2303,47.331
2304,47.716
2305,47.767
2306,47.927
2307,48.076
2308,48.272
2309,49.299
2310,49.978
2311,50.369
2312,50.443
2313,50.251
2314,50.039
2315,50.36
2316,49.87
2317,48.659
2318,48.729
2319,49.035
2320,51.608
2321,52.173
2322,52.011
2323,52.149
2324,52.957
2325,53.578
2326,54.002
2327,53.945
2328,53.597
2329,53.518
2330,53.501
2331,53.406
2332,53.336
2333,53.635
2334,53.78
2335,53.375
2336,53.487
2337,53.519
2338,53.23
2339,53.24
2340,53.263
2341,53.513
2342,54.132
2343,54.815
2344,54.917
2345,54.972
2346,54.556
2347,53.831
2348,53.806
2349,53.689
2350,53.37
2351,52.572
2352,53.28
2353,52.739
2354,52.188
2355,52.081
2356,52.068
2357,52.13
2358,52.493
2359,52.802
2360,53.001
2361,53.287
2362,53.63
2363,53.776
2364,54.429
2365,54.929
2366,55.571
2367,56.634
2368,56.541
2369,57.37
2370,58.809
2371,59.824
2372,60.023
2373,60.196
2374,60.566
2375,61.006
2376,61.121
2377,61.563
2378,62.452
2379,63.424
2380,64.352
2381,65.337
2382,65.788
2383,66.989
2384,68.186
2385,68.635
2386,68.916
2387,69.328
2388,69.532
2389,69.378
2390,68.801
2391,68.49
2392,68.651
2393,68.683
2394,69.966
2395,71.296
2396,71.959
2397,72.093
2398,71.525
2399,72.291
2400,73.326
2401,73.055
2402,72.757
2403,73.64
2404,74.244
2405,74.4
2406,74.251
2407,74.14
2408,74.414
2409,75.028
2410,75.625
2411,75.399
